,h0,h1,h2,h3,h4,h5,h6
ciliate_green,0.0017368070456916826,0.0006781137606365848,0.002001381186966895,0.0005177394140293771,0.0008769085892628357,0.0015577823350411456,0.00015450870350681154
ciliate_round,0.0011706666272827324,0.00017295888512261186,0.00012535768964807526,0.0013773685374644138,0.0007874792882049803,7.86603515725946e-05,0.0001192711883453999
closterium,0.014343409115099952,0.0031452459438149737,0.003970733059089081,0.01632029116251874,0.0019520407663343876,0.001155065909347726,0.0016092766985225885
coelastrum_reticulatum,0.0009189799230882256,0.0025140872471824645,0.0007438477076897744,0.00588054315451209,6.637533276839209e-05,0.00016072388838054446,0.00031252864158393633
coelosphaerium,0.00010751695743766042,0.009188791654694828,0.002953942362708648,0.0030315068897929314,3.310746675959003e-05,0.005902173694160111,5.889331165300318e-05
coleps,0.00011779771279108051,8.998254413960963e-05,3.5224565128703674e-05,0.00019165767012055253,2.5274218524146724e-05,3.759346531783855e-05,1.2007688438082024e-05
collotheca,0.000202389715385325,0.000633295451301803,0.000899649789590955,0.0016385510270965867,7.640263086628459e-05,0.00220937283896729,7.18172729411885e-05
conochilus,0.004124438346865864,8.314371697261401e-05,0.0005194258294476231,0.0001880138132188994,0.0008017702183004068,5.1048664930226646e-05,0.00012896940678884788
cosmarium,0.0018405966586084771,0.002603004811760565,0.0034648587242086435,0.0039528040424566336,0.0015912029522201165,0.003467537259888947,0.0002681108492689983
cryptophyte,0.1779754117493387,0.0997494611611921,0.09808922173540262,0.2146928376446614,0.37564333012322193,0.08639234547114315,0.03067249218463688
cyanobacteria_colonial_blue,0.0026065869576839917,0.03330432436005082,0.011478601960846005,0.007356456074096475,0.0024732331536294764,0.022401131979069264,0.0010045867445952858
cyanobacteria_colonial_clathrate,0.00011293362285362924,0.00022344137580019433,0.00041422761688805407,0.0005676013092222041,3.2393698838933173e-05,0.0011688072017533777,8.187169134572726e-05
cyanobacteria_colonial_probably,0.0008303285961108236,0.1179089017779819,0.014718845058854672,0.034039398686844816,0.0009346379514327265,0.05194052666571635,0.0019310761972912147
cyanobacteria_filamentous,0.002542159526658488,0.0019119402430899392,0.0017967991508916102,0.18274646068851197,0.0007182320571305404,0.002257927462169997,0.002872971416258823
cyclops,0.01876851354285407,0.008319133095757094,0.0144749498703922,0.02823848078535537,0.020717209011140686,0.00869491506815975,0.002531140302828854
daphnia,0.009848542611592846,0.005767471379329701,0.006023644799501282,0.009242973764975465,0.005814198635517345,0.003509938644142214,0.006870866628437412
daphnia_cucullata,0.0001883700578927596,0.0009326753611043094,0.00015474001462871003,0.00010607856646820666,1.8263925843540727e-05,0.00012931865531353319,7.720359206178567e-05
diaphanosoma,0.00011923248868820005,0.0018334711106636698,0.0006364756638625671,0.0005448007044925534,2.8606521441908783e-05,0.0005749481348577368,1.3880286940143752e-05
didinium,0.0003151042160851015,0.00010336804969363699,0.00012986815260641185,0.00011220303408412159,6.679736956000971e-05,0.0001735103419397519,1.1959870251815158e-05
dinobryon,0.0020424388298872303,0.008336425778630403,0.3945035441196622,0.01033158350843876,0.0027442966102844356,0.03225582582554003,0.002941154736791642
dinoflagellate_diamond,0.02107913288004696,5.572681605598332e-05,0.00010494818341066486,0.0023689087096499663,0.026886428994012786,6.703697034999537e-05,0.0008923289767934282
dolichospermum,0.0007250335391426933,0.0006829790343717837,0.0022073397420430576,0.005747523083379028,0.0003902966236829718,0.0010720984161210858,0.0009766328771118166
eudiaptomus,0.015280670712592506,0.0023395279682736398,0.003028846477235105,0.0096370506655273,0.005244368498992353,0.0021468127912636936,0.0015195082178950246
fragilaria,0.0036854753066739385,0.0026074853956484737,0.014248600076991257,0.0031878347990526136,0.0003092904564380829,0.11000101331222013,0.015038464342921614
gonium,7.118774573244852e-05,0.0002310611820743255,0.0003040720523914305,0.00010484929425738445,1.5264600652288332e-05,0.0012259903888844027,8.050356965041223e-06
gymnodinium,0.0076030583162647,0.003460497024201663,0.004661717998908017,0.007305690384569316,0.01005986725861346,0.004929316008007975,0.0009898809509188745
kellicottia,0.008464277097979575,0.0004899384877355398,0.0018569066165016808,0.004933055923188248,0.006025623506409918,0.0008241445361987664,0.0007356012754568062
keratella_cochlearis,0.004030559282115088,0.0008208700522101132,0.003257862849869096,0.0039686127741372645,0.0013744892146731877,0.002015985253546818,0.00039971027771424874
keratella_quadrata,0.004093511580404186,5.3375905824978925e-05,0.003953265752630907,0.0009804363412726266,0.0026000224233477674,0.0023082741066104504,0.0008169593202394482
leptodora,0.00010611640264572979,0.00040659380868261964,0.0002744273885676726,0.0007222237740106489,3.400652162503125e-05,0.0005917725795308198,0.0001686842424035077
limnoraphis,0.00010062097184245995,0.001190935209671085,0.00023835660965399743,0.000862319065330462,3.8328052120658324e-05,7.071969979730894e-05,8.953260019735725e-05
mallomonas_akrokomos,0.012898770759044194,0.0011282262623437624,0.0017854030456336903,0.001395719472569667,0.006092416371828608,0.0013907973622685498,0.00015449073694109424
mallomonas_big,0.011851363640586633,0.006213888721222697,0.006698059486401274,0.012418881749929672,0.00881902877031626,0.0045585859373159215,0.0013397983752893427
nauplius,0.0501879265423921,0.00785922425750908,0.020301734639891947,0.0271663993459971,0.04830591227110304,0.011840891362730116,0.004088924699478246
oocystaceae,0.005591013973871748,0.2939371082151007,0.02685001573124115,0.015214996964251512,0.011529332140107745,0.04142341799610373,0.0027623765846900173
pandorina,0.0015930635354167502,0.00023706824530074757,0.0010142951769306064,0.0010044103314583894,0.0005784929618922756,0.0018351407225698365,0.0002542811470651961
paradileptus,0.0007289674368322155,0.0008811836512350055,0.0013569271602111596,0.0014693884715813424,0.00014724257590067086,0.002937877668924782,0.0006532444596118192
pediastrum,0.0004769758972029452,0.0006992859230399999,0.000550347398207228,0.0018171209104912718,0.00013024407060361064,0.0006303797413395974,0.0001068624382853918
pennate_diatom,0.0037678881513575875,0.000543311062782919,0.0017506464390269578,0.027803135018723665,0.0024908105564555296,0.029820197860221834,0.0004924274528790689
peridinium,0.003363377010938439,0.002368047550019062,0.0028368689413931984,0.002040884689601043,0.0008465290150843843,0.002273466340992924,0.0001246998242505932
phacotus,0.0009494477818375013,0.001909619223137162,0.006326165767010676,0.0037400973999109992,0.0007970610924979034,0.004765290821562744,0.000989077337571546
plankton_x,2.437761154487831e-05,5.669492525893913e-06,9.495978429633322e-06,2.1452021068222336e-05,7.727061406612036e-06,8.389001437878503e-06,2.0635731776976757e-06
plankton_y,0.0032700771247924656,0.0003704713946305046,0.0005183616427902909,0.0010918199576074356,0.0014026845582183704,0.000377811432143011,0.00022269087844568641
plankton_z,0.0001664591911678344,0.002293540029163637,0.0026021293046631184,0.005831875078396975,0.0003190719485375913,0.0014781947402749017,4.074878968767416e-05
planktosphaeria,0.0006502115798076786,0.00014140376155441964,0.0004135345749604567,0.0002791350346994005,0.0004765955608200073,0.00025514485600930853,0.0008447435168628841
polyarthra,0.0034369382095678007,0.00025919877066186845,0.0008579472562562864,0.0014394858256690413,0.008040796807515982,0.0008328679555353047,0.00014632786368171675
protist_like_ciliate,0.0042190335349199,0.005923136820054811,0.006307566713799746,0.008277330920392265,0.003155269381338605,0.004972960256204172,0.0004649384989483334
rhodomonas,0.10137967163146053,0.016355342398281188,0.017622452115320857,0.03052684343341522,0.18115083156092482,0.013230601772020427,0.011478992910875903
rotifer,0.04155185861584641,0.007366628276393797,0.04293397518587305,0.02971304199744875,0.061373075564744584,0.01933039668845398,0.005339936695128273
rotifer_long,0.00010342457028787296,4.587460651413921e-05,5.1475088927106975e-05,8.025917854227757e-05,4.2482212980901427e-05,9.384056337058503e-05,7.895899101911678e-06
rotifer_z,4.397209831916431e-05,2.5072407298563335e-05,7.87436016510372e-05,3.313036672066273e-05,9.120873392417478e-06,5.039967159187828e-05,4.1648783576452755e-06
scenedesmus,0.00039318984096680407,0.003182308019746625,0.0015418987993371942,0.0022023709574861957,0.00015336622486777286,0.0017143605351873687,0.00013356085880796565
snowella,5.795522105229979e-05,0.00025970011062190765,3.624693211226201e-05,6.609202196241153e-05,7.290629604533745e-06,1.6410767622588788e-05,5.153343068755557e-06
staurastrum,0.0045784415396883885,0.0009751829859253918,0.0015581937432205908,0.0045666276251384325,0.0008209032998371756,0.00135070775598134,0.0003467939898332699
strombidium,0.0023163456797326534,0.0005597729787232521,0.0013487931140437124,0.0012734701805173652,0.0017509599652270071,0.0010668167373057585,0.0001408959213849367
synchaeta,0.0070519275715169765,0.00011440798981488791,0.0010991760721434653,0.00019251584820472267,0.005105130523768305,0.00030013189973596653,0.0008422060884445183
synedra,0.001043551551836525,0.0006230161038450596,0.0022324234037897667,0.00047418092119153634,0.0011442214778156728,0.000743407894785689,0.0003125773766464276
synedra_angustissima,0.0034200950064911992,0.00020490537731137726,0.0002482362929206081,0.001632745322242977,0.0031321233193745274,0.0011426962511812836,0.001982513876562911
synura,0.00015094756455567653,4.7472641853574876e-05,0.00012682941213828836,0.0007880365643926181,2.579997086572878e-05,8.419023705112682e-05,4.26345412591685e-05
tetraedron,0.0006097110283224843,0.0026639227445070944,0.0010067752927734243,0.0017300257152547951,0.0006566354553472309,0.0013116627460178889,8.181445023054576e-05
tintinnid,0.003107110793133945,0.0002834216701542258,0.000469229351237878,0.0020430970509617316,0.0015916335447350633,0.0002628580614966732,0.0002625235259165774
trichocerca,0.000773164849586246,0.0007653071792750414,0.0008601763731763901,0.0005077883777856986,0.0006138434334296224,0.0012232446893562909,0.00010127581311334502
uroglena,0.0008168461838398875,0.0034266909035304744,0.0300476265443816,0.002491984224387001,0.0008509943433499277,0.1672101139017326,0.00045635469194491577
vorticella_epistylis_like,0.0024864076868398375,0.00048383728243760714,0.00040245263170537646,0.0009563924686874784,0.0008794175907839058,0.0004272252689255393,0.00016442970619266859
