,h0,h1,h2,h3,h4,h5,h6
aphanizomenon,0.008414110640973466,0.05763323880532057,0.05474548982576848,0.19797284788678587,0.03977883906543999,0.2040364270635699,0.20811276492178393
askenasia,0.012950891576357725,0.04897440626412934,0.056445947303534805,0.016009357582696206,0.01849108977558481,0.07369554853041119,0.009604404036474997
asplanchna,0.030469496732581248,0.03248544259631869,0.13573508922962102,0.029629708327509642,0.24758452346931595,0.11588276077561688,0.07052777547371537
asterionella,0.05970514491220746,0.7692907400606344,1.299753119170636,0.09650861848446332,0.0785903762769358,1.172766904819598,0.28276095117220684
aulacoseira,1.05951424638858,0.29779691239344946,0.30022982448764196,0.8858062190166681,1.0122012345271825,0.646488785985337,144.6170400802546
bosmina,0.01481344752896728,0.034097633918014396,0.0073765150070070245,0.003897629598538835,0.03750996953225063,0.0027647257712033833,0.029712982217913426
centric_diatom,3.112237334801483,0.19855545732496035,0.2720266873664139,0.4536667352898302,1.1980893658624747,0.18391698026588635,0.5755345051400299
ceratium,0.024456629997256396,0.2793508739694827,0.3549562415629145,0.071230231246483,0.02619277582997064,0.26367328497388626,0.1614885439309783
chaoborus,0.000524269399674073,0.0014294756032190716,0.0018633055483335706,0.0011697398008441793,0.000546399913979637,0.0024895058703046412,0.001004336651967628
chlorophyte,0.4833331496259471,12.193694628597946,4.666235494002208,2.0466986243553515,2.9851483585439884,7.183010675672538,1.0801700862105672
chlorophyte_colonial_dividing,0.17049173141436616,8.98349417657479,5.1923944635336925,1.2767422166810816,0.7542226547289758,12.99059086833126,0.519682019920485
chlorophyte_elongated,0.07806681547313413,0.18221717321265887,0.20137969402735517,0.28375819604844826,0.25974984144605995,0.5106118302731116,0.07533110864128768
chlorophyte_frame,0.005131821978610917,0.10418758033474208,0.10844796135361501,0.024902943017628354,0.02274373345957319,0.5468710045400479,0.00894326261418665
chlorophyte_square,0.02698586157723441,1.766496624875832,0.5436039700840211,0.17862904498608684,0.10469357769322556,1.733676247668661,0.07103554167615295
chroococcales,0.007552112224007031,4.241576469071814,0.5830833417672058,0.07390087497161442,0.025571007731619293,2.19192011474494,0.027899168858188574
chydorus,0.0015318086222726956,0.020039945098082563,0.001506836541005135,0.0060776563733352966,0.0019956529271682247,0.002080056478335511,0.004251318880620218
ciliate,0.009411880439019726,0.008049497986327874,0.0072595667674729405,0.007614756888824536,0.018840064782009017,0.006265452608331564,0.003968756182849077
ciliate_big,0.0002491678071813067,0.00039440445316523976,0.0003162749594243988,0.00040903471934684475,0.00023149467680047033,0.0003357346469145219,0.0012042070711064197
ciliate_blue,0.13430015557760436,0.34931683486934234,0.286794535314034,0.25173396803236864,0.22594764392941605,0.4925378913290859,0.21193140215010403
ciliate_green,0.021577475979841516,0.06113012186234305,0.1241503746555169,0.01229015167576281,0.03454385652589766,0.133031021629293,0.025622512196395292
ciliate_round,0.014543947811160245,0.015591775802919509,0.007776231852835933,0.03269611657941251,0.03102098882591219,0.006717412757890358,0.019778998908782142
closterium,0.17819743788916576,0.2835354169069732,0.24631389570022488,0.38741275696770805,0.0768962888385477,0.09863996690246056,0.26686983256870045
coelastrum_reticulatum,0.01141708128463735,0.22663816709537382,0.04614262000548147,0.13959294066941838,0.002614708077996498,0.013725449692515317,0.0518273000093761
coelosphaerium,0.0013357526227749978,0.8283447206437221,0.18323998118362828,0.07196222360533103,0.0013041947538005184,0.504032032400033,0.009766405140074578
coleps,0.0014634770883357098,0.00811168303615344,0.0021850624889872884,0.004549589565285154,0.0009956214241626322,0.0032103953070474144,0.001991260922344791
collotheca,0.0025144181865951794,0.05708987246712735,0.05580738899906603,0.03889609348990249,0.003009711104625747,0.18867534912704403,0.011909613569220903
conochilus,0.05124056214568916,0.0074951812596351615,0.03222120391238679,0.004463091313862575,0.03158394811822912,0.0043594383475276345,0.021387275431143854
cosmarium,0.022866921393610722,0.23465384510382384,0.2149333228173563,0.09383207055509953,0.0626818885777859,0.29611969133574867,0.044461401522781906
cryptophyte,2.211103519846891,8.992144195337469,6.084704756605539,5.096400750751208,14.797630516534536,7.377707219072706,5.086485662343617
cyanobacteria_colonial_blue,0.03238331374133477,3.002294784228669,0.7120446335964058,0.17462831396800363,0.09742749958224277,1.9130050494182158,0.1665927907717833
cyanobacteria_colonial_clathrate,0.001403047356633795,0.020142635829912922,0.025695511761680452,0.013473778492951697,0.001276077459767983,0.09981344160820782,0.01357695950087969
cyanobacteria_colonial_probably,0.010315708577069729,10.629168662757563,0.913044521679886,0.8080307611839391,0.036817975890841605,4.435601284515321,0.3202345388593692
cyanobacteria_filamentous,0.03158289014284455,0.17235624291695012,0.11145967055979822,4.338054355551146,0.028293148724514623,0.19282180205835864,0.47643105845970374
cyclops,0.23317336900080457,0.7499473531628046,0.8979151304267471,0.6703279729934544,0.8161082061010302,0.7425257100932997,0.41974446622135353
daphnia,0.12235480744117985,0.5199219492685504,0.3736608315896047,0.21941066572961207,0.22903737737045005,0.2997406718404219,1.1394106609611274
daphnia_cucullata,0.002340242924270077,0.0840781617951365,0.009598886466734978,0.002518103965265762,0.0007194665916880462,0.011043515159408537,0.01280283850884441
diaphanosoma,0.001481302236231873,0.16528246281381945,0.03948207999666962,0.012932535383323151,0.0011268900595728171,0.04909924579544101,0.002301797978633746
didinium,0.003914743247149431,0.009318350166663542,0.008056026461576092,0.002663487209989373,0.0026313332753737356,0.014817383361125024,0.0019833311291808852
dinobryon,0.025374537086033183,0.7515062417634132,24.471981211940637,0.24525219623769504,0.1081054394162843,2.754573194563016,0.4877380458480605
dinoflagellate_diamond,0.26187968578510873,0.005023621778895438,0.00651018225548328,0.05623339958039523,1.0591308570071893,0.0057248027866209925,0.14797684254776364
dolichospermum,0.009007560059269898,0.0615687131335881,0.1369264674571914,0.13643529648424277,0.015374864308696813,0.0915547341727738,0.161957140518592
eudiaptomus,0.1898416442256672,0.21090212012018508,0.1878864592969719,0.22876530389015537,0.20659019106018792,0.18333286521771988,0.2519833314362239
fragilaria,0.04578704070859285,0.23505775762555942,0.8838741212292369,0.07567315165889306,0.012183807163991861,9.39383304843779,2.4938610401619075
gonium,0.0008844113555453948,0.020829540761126544,0.018862303429502805,0.0024889233745816848,0.0006013148705739554,0.10469675401517407,0.001335008092362972
gymnodinium,0.09445770536196847,0.3119544493465782,0.28917731408273206,0.173423232787574,0.39628601601821084,0.42095222787438324,0.1641540972271513
kellicottia,0.1051571826711709,0.044166629847195264,0.11518827779548085,0.11710139092783767,0.23736598823770025,0.07038004421704135,0.12198634914598865
keratella_cochlearis,0.05007424187442198,0.0739992155263821,0.2020928826659489,0.09420733986025884,0.054144934613969346,0.17216049497816321,0.0662848191286932
keratella_quadrata,0.05085633894592934,0.004811693578568376,0.24523035766402929,0.023273699116109433,0.1024220798564009,0.19712128947380902,0.13547812952731983
leptodora,0.0013183526257768857,0.03665333239943366,0.017023375321142772,0.017144222529538903,0.0013396110134437488,0.050536014599952224,0.02797327244502466
limnoraphis,0.0012500793386258581,0.10735958879378146,0.01478582020400098,0.02046981902214625,0.0015098480612285423,0.006039299394869837,0.01484738457099691
mallomonas_akrokomos,0.16024976229407006,0.1017065467608638,0.11075274339040245,0.033131732971991894,0.23999714408248035,0.11877088975785836,0.02561953276197658
mallomonas_big,0.14723714699192955,0.5601652655017497,0.41549635827340886,0.2948006974437877,0.3474059534479686,0.38929273415470306,0.22218165988331126
nauplius,0.6235170349710553,0.708487815014991,1.2593642720901432,0.6448787930750493,1.9029035902685536,1.011184836002042,0.6780752190953734
oocystaceae,0.06946077863020822,26.49763548255654,1.665569524809993,0.3611751691485313,0.45417230503136263,3.5374644399555146,0.45809087854482217
pandorina,0.01979165748727533,0.021371061267540185,0.06291911158516426,0.023842796170867476,0.022788438979309315,0.15671678877430337,0.042167992120289474
paradileptus,0.00905643341173204,0.07943632338699678,0.08417337807385347,0.034880495278127116,0.005800292617377758,0.2508879828250374,0.10832894040104092
pediastrum,0.005925779717666419,0.06303873505225249,0.034139341432335796,0.04313500382234906,0.00513067444357246,0.053832977251344366,0.017721229070977753
pennate_diatom,0.04681090872030031,0.04897802316516965,0.10859670946738964,0.6599936902281841,0.09811992213204529,2.5465761790322183,0.08166030864842239
peridinium,0.04178540549147363,0.21347308329592724,0.1759776419485205,0.048446731518330365,0.033347121011400666,0.19414878650174894,0.020679241332241947
phacotus,0.011795603177412076,0.17214700924438017,0.3924269175816292,0.08878281830871797,0.03139844261848162,0.4069448549347177,0.16402083228915246
plankton_x,0.00030285881719580243,0.0005110894205718319,0.0005890578403739061,0.000509230291409014,0.0003043903365357532,0.0007164013910204653,0.00034220679944662105
plankton_y,0.04062628073018793,0.03339699444974381,0.03215518991511752,0.02591773490294659,0.05525562723809103,0.03226422566916804,0.03692930960843275
plankton_z,0.0020680300715946102,0.20675643176348013,0.1614161910683382,0.13843765285277865,0.012569127211978464,0.12623442443942182,0.006757459852187222
planktosphaeria,0.008077998520283281,0.012747166740136226,0.025652520743515844,0.006626136279206068,0.018774418309308493,0.021788782742539353,0.14008564289513245
polyarthra,0.04269930378570889,0.023366068286617636,0.05322048293074746,0.03417066318149644,0.3167492423654149,0.0711250041259684,0.02426586584937571
protist_like_ciliate,0.052415779279398826,0.5339547678215145,0.391273174636801,0.1964881361656002,0.1242947943994303,0.4246793460957034,0.07710175601436078
rhodomonas,1.2595051562569417,1.4743898914080444,1.0931620856203141,0.7246493618460519,7.136032662478615,1.1298629024803537,1.9035862005552753
rotifer,0.5162255838524265,0.6640816193256286,2.6632952980111,0.705331259320031,2.417655320999674,1.6507713318604382,0.8855332417754129
rotifer_long,0.00128491025335705,0.004135471729645757,0.00319312063955765,0.0019052006683824728,0.0016734919558132329,0.00801376786387015,0.0013093940111362052
rotifer_z,0.0005462937852645201,0.0022602097207180412,0.004884650515535577,0.0007864520664974636,0.00035929644858811034,0.004304015811985268,0.0006906707783653388
scenedesmus,0.00488485141168929,0.28687646283420287,0.09564760319782638,0.0522801092216334,0.006041520099836741,0.14640243910000003,0.022148685841618384
snowella,0.0007200151526702163,0.02341126272836276,0.002248482313691725,0.0015688992424860951,0.0002871980798525281,0.001401441737684262,0.0008545900174845317
staurastrum,0.0568809371154936,0.0879101092296675,0.09665841683057577,0.10840307814868287,0.03233765315840902,0.11534732976418136,0.05750959675710317
strombidium,0.028777458837136474,0.05046202037321261,0.08366880408978186,0.030229766652904274,0.0689751595114817,0.09110369097314588,0.023365075119853952
synchaeta,0.08761065206606812,0.010313570915954187,0.06818447283188535,0.004569961085268889,0.20110522181939244,0.025630572607797338,0.13966485565712297
synedra,0.012964715107147376,0.05616321708985527,0.138482465896602,0.011256155674611707,0.045074051101201065,0.06348532109141553,0.051835381850105666
synedra_angustissima,0.04249004979246278,0.018471665688563954,0.015398680156425348,0.038758277068548244,0.12338300695269223,0.09758362659992176,0.32876456037000346
synura,0.0018753191130213094,0.004279530294315389,0.00786752625479132,0.018706493343932977,0.001016332264127186,0.007189652234583809,0.0070701781104040165
tetraedron,0.0075748340041040625,0.2401454320152906,0.06245263551275994,0.04106752908374294,0.02586668808706757,0.11201297588936568,0.013567467083050885
