epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,96.44501776695252,36.49390411376953,0.5754140615463257,0.6514739990234375,0.9995849132537842,0.31788137555122375,0.24817131459712982,0.4339473098516464
10,85.78186831474304,27.187026977539062,0.5190563797950745,0.6176653504371643,1.0005382299423218,0.5978672504425049,0.24138538539409637,0.16074736416339874
20,45.99569362401962,27.692228317260742,0.5040386915206909,0.6124372482299805,1.0052334070205688,0.575306236743927,0.2793689966201782,0.14532476663589478
30,197.17268772125243,203.5641326904297,0.5647817850112915,0.692757248878479,1.0073238611221313,0.5857054591178894,0.27055609226226807,0.14373844861984253
40,16189.775387191772,16583.970703125,0.6733489632606506,0.813069224357605,0.9996199011802673,0.5947827696800232,0.29646602272987366,0.10875120759010315
50,658143.04609375,674757.875,0.8023432493209839,0.9900878667831421,0.9806231260299683,0.5888780951499939,0.3188507854938507,0.0922711193561554
60,334285.0579589844,362175.03125,0.763224720954895,0.9304795265197754,0.9542276263237,0.5911694765090942,0.33400899171829224,0.07482153177261353
70,91828.08427352905,24066.68359375,0.6458341479301453,0.7056773900985718,0.938451886177063,0.569049060344696,0.3615052402019501,0.06944569945335388
80,121715.66482162476,34011.72265625,0.6069347858428955,0.6290215849876404,0.932171642780304,0.5722216963768005,0.36141711473464966,0.0663611888885498
90,80962.49795894623,9192.5283203125,0.5665619373321533,0.598318338394165,0.9300283193588257,0.5787432789802551,0.3585969805717468,0.06265974044799805
100,9738.899598693848,338.8531494140625,0.5140064358711243,0.5790507793426514,0.9329322576522827,0.5898475050926208,0.34775710105895996,0.06239539384841919
110,2867.9861731529236,22.66153907775879,0.5003477931022644,0.5751439332962036,0.9394067525863647,0.5997179746627808,0.33929672837257385,0.060985296964645386
120,526.6376813769341,20.86860466003418,0.48058879375457764,0.5693924427032471,0.947209894657135,0.6034193634986877,0.34326252341270447,0.05331811308860779
130,96.52566967010497,21.98470687866211,0.46759703755378723,0.5701240301132202,0.9565881490707397,0.60227370262146,0.35040098428726196,0.047325313091278076
140,44.891296195983884,22.790447235107422,0.4609202444553375,0.5676974654197693,0.966673731803894,0.6024499535560608,0.3546311557292938,0.042918890714645386
150,46.943169021606444,22.006433486938477,0.4603674113750458,0.5685791969299316,0.9771199822425842,0.5963690876960754,0.3608883321285248,0.04274258017539978
160,38.070776319503786,23.427682876586914,0.45661765336990356,0.5694589614868164,0.9873000383377075,0.5972503423690796,0.3602714240550995,0.04247823357582092
170,40.64014139175415,21.723926544189453,0.4520311653614044,0.5705493092536926,0.9979370832443237,0.5907288193702698,0.3668811023235321,0.04239007830619812
180,39.09909353256226,22.42171859741211,0.4483358860015869,0.5705306529998779,1.008957028388977,0.5992773175239563,0.36124083399772644,0.03948184847831726
190,35.44601197242737,23.415950775146484,0.4464479088783264,0.5665218234062195,1.0200220346450806,0.5968978404998779,0.36132895946502686,0.041773200035095215
200,40.09190368652344,22.040000915527344,0.44418928027153015,0.5665391087532043,1.0312278270721436,0.5984841585159302,0.3610645830631256,0.040451258420944214
210,36.422576141357425,22.080541610717773,0.4421977400779724,0.5657607316970825,1.0425324440002441,0.5953996181488037,0.3616814911365509,0.042918890714645386
220,33.588817071914676,22.146484375,0.44115880131721497,0.5633880496025085,1.0538069009780884,0.5974265933036804,0.3630034327507019,0.039569973945617676
230,36.88626827001572,22.384897232055664,0.4398893415927887,0.5656127333641052,1.0650380849838257,0.5987485647201538,0.35947826504707336,0.04177317023277283
240,34.849958992004396,22.544240951538086,0.4383256733417511,0.5606735944747925,1.0762615203857422,0.6005992293357849,0.35683438181877136,0.042566388845443726
250,37.50049619674682,23.12019920349121,0.43789079785346985,0.5602434277534485,1.0875238180160522,0.6048294305801392,0.3518110513687134,0.04335951805114746
260,33.51223740577698,21.89487075805664,0.4370886981487274,0.558434009552002,1.0987348556518555,0.6043006777763367,0.35163477063179016,0.04406455159187317
270,35.329941749572754,22.853879928588867,0.43579673767089844,0.5589998364448547,1.1100070476531982,0.6041244268417358,0.34899091720581055,0.04688465595245361
280,39.69230270385742,23.171485900878906,0.4357459843158722,0.5575928688049316,1.1211098432540894,0.6020092964172363,0.3519873023033142,0.04600340127944946
290,33.721157264709475,26.08873176574707,0.4351549744606018,0.5590807199478149,1.1322041749954224,0.6061514019966125,0.3466114401817322,0.04723715782165527
300,35.837826538085935,23.313982009887695,0.43415576219558716,0.5556913018226624,1.1433643102645874,0.60500568151474,0.3480214774608612,0.046972841024398804
310,33.48305616378784,22.09485626220703,0.43369969725608826,0.5532153248786926,1.1545008420944214,0.6055344939231873,0.34758085012435913,0.04688465595245361
320,33.47790994644165,21.22894287109375,0.4324899911880493,0.5522144436836243,1.1655417680740356,0.606592059135437,0.34590640664100647,0.04750153422355652
330,35.255526542663574,21.675796508789062,0.43223676085472107,0.5511951446533203,1.1766741275787354,0.6042125225067139,0.3479333519935608,0.04785412549972534
340,35.73620548248291,21.65422248840332,0.4318501949310303,0.550679624080658,1.1877238750457764,0.599629819393158,0.3513703942298889,0.048999786376953125
350,36.59564781188965,20.94537353515625,0.43138179183006287,0.5510715246200562,1.1986589431762695,0.5987485647201538,0.35419052839279175,0.04706090688705444
360,37.28667821884155,25.39811134338379,0.4313984513282776,0.5539577007293701,1.2095565795898438,0.5944302082061768,0.36273902654647827,0.04283076524734497
370,36.63311014175415,24.293481826782227,0.4308873414993286,0.5519536137580872,1.2202192544937134,0.5939896106719971,0.36185774207115173,0.044152647256851196
380,35.57441711425781,23.258398056030273,0.4298784136772156,0.5497164726257324,1.2311742305755615,0.5913457274436951,0.363796591758728,0.044857680797576904
390,35.018592834472656,23.548057556152344,0.42966213822364807,0.5512961745262146,1.242090106010437,0.5953996181488037,0.3608883321285248,0.04371204972267151
400,38.685476303100586,23.847036361694336,0.42952561378479004,0.5509329438209534,1.2528541088104248,0.5941658616065979,0.36009517312049866,0.04573896527290344
410,36.90575914382934,22.806640625,0.42926260828971863,0.5491031408309937,1.2636377811431885,0.5942539572715759,0.3599189221858978,0.045827120542526245
420,34.243172359466556,23.921127319335938,0.4286559522151947,0.5490841865539551,1.2744476795196533,0.5939014554023743,0.3602714240550995,0.045827120542526245
430,37.71802568435669,23.474092483520508,0.4281931221485138,0.5471975803375244,1.2851606607437134,0.5954877734184265,0.3583325743675232,0.04617965221405029
440,36.81467866897583,23.21797752380371,0.4278712272644043,0.547671377658844,1.295875072479248,0.5968978404998779,0.3592138886451721,0.04388827085494995
450,38.41690902709961,22.819843292236328,0.4276973605155945,0.5469590425491333,1.3064056634902954,0.5961927771568298,0.3578038215637207,0.04600340127944946
460,35.046018409729,23.011621475219727,0.4273192882537842,0.5476493835449219,1.3170040845870972,0.6008636355400085,0.3539261221885681,0.04521024227142334
470,39.40844392776489,23.514745712280273,0.42685627937316895,0.5453614592552185,1.327519178390503,0.6048294305801392,0.3525160849094391,0.04265448451042175
480,38.24777240753174,22.415098190307617,0.42629674077033997,0.5440050959587097,1.3379954099655151,0.6061514019966125,0.35366174578666687,0.04018685221672058
490,38.66560039520264,23.314674377441406,0.4256789982318878,0.5420965552330017,1.3484597206115723,0.6063276529312134,0.35286858677864075,0.040803760290145874
500,36.35483264923096,23.48186492919922,0.42584940791130066,0.5421549677848816,1.3589061498641968,0.6063276529312134,0.35295671224594116,0.04071563482284546
