,h0,h1,h2,h3,h4,h5,h6,h7
cyanobacteria_filamentous,0.019460314847379447,0.011422888881716017,0.0460455604950335,0.08554641899730835,0.01158516100077576,0.02446578624732878,0.4812280139770988,1.4279792024241913
cyclops,1.1170326027707476,0.7512252725689955,0.9547644186600517,0.5496462833011206,1.4299175242905748,1.1389161918473538,0.9109873217306803,1.122832690834484
daphnia,0.1897928894112486,0.3709527575970619,0.12477296301072682,0.2248967737624145,0.3859691341072409,0.38497162772813415,0.280124055741321,0.3316781558258698
daphnia_cucullata,0.012726857784059417,0.12750135994379183,0.015511869172132693,0.08455965208587199,0.017611795227032524,0.04456087039860449,0.0090661054095891,0.01817931109355317
diaphanosoma,0.10030166799720164,0.20627350312826395,0.07183532781132816,0.015491261976868993,0.04567568359101316,0.05340852222109053,0.008810395326826254,0.09030534970345223
didinium,0.004121471736010819,0.0098250849667826,0.01414128423502281,0.004172456069512128,0.004551631712619114,0.0164179797468538,0.0035421187064195916,0.005006954702634819
dinobryon,1.36090067960964,0.4283145683456115,0.2533837628585143,0.1002893989344969,0.2584401164429208,7.444192655758305,0.1685953929100385,2.306627615766366
dinoflagellate_diamond,0.022999011135753103,0.012987511372228635,0.08012838413135621,0.08620030534253266,0.10890496500811321,0.0435134022248012,1.7748614481816793,0.01545447325111393
dolichospermum,0.015626078330187823,0.02182637146312763,0.04998642346875683,0.07222166848703865,0.023172281851019275,0.09048278215264924,0.024321994404953938,0.2189940208333186
eudiaptomus,0.15371266466213016,0.20302383217820286,0.12579363870916588,0.11278566887918401,0.14989802706145608,0.15307932036542202,0.2416313436354612,0.19366731106827542
fragilaria,0.03909855947089162,0.19434590847543357,0.12784328612449822,0.42818422159925357,0.6542262095712188,2.1516048662420433,0.018317527622181008,0.5749530713955989
gonium,0.0015549786642723802,0.010988548759136154,0.012922544928795325,0.000525793525570002,0.010680041246440905,0.016389468909239865,0.0004890254674223269,0.01641111736623602
gymnodinium,0.36709881639702396,0.5099558524608447,0.839704704442158,0.5213176652463294,0.9533656755966778,1.1290619063968808,0.7160853990434013,0.5879532708004676
kellicottia,0.13526937087682872,0.042830050087058286,0.1496479793959016,0.09624721765994695,0.17677452917381975,0.2132198100067883,0.23521680995959232,0.10529456346165796
keratella_cochlearis,0.09183413002205719,0.0810302612345495,0.1177431835942637,0.0831497974881653,0.08587087526495121,0.19388159555182102,0.05724496557961497,0.13840218820684796
