,h0,h1,h2,h3,h4,h5,h6
daphnia_cucullata,0.00031974428057885974,0.0007979882629568832,0.00015594164824033076,0.0002411059282478181,0.00023796096913897345,2.4894910505978077e-05,0.0013326276887061941
diaphanosoma,0.0013065743067259912,0.001555529481345199,0.0005618138785438044,0.0015558241916630274,0.0006356893224622493,7.270922782513107e-05,0.0021805175710711312
didinium,0.00016441558985508107,9.089283879087099e-05,0.0002739276519676956,0.00014323133655936408,8.067222225858151e-05,0.00013210107896921824,8.072960974859423e-05
dinobryon,0.02900522936707471,0.19333127537192932,0.03873773367056371,0.24296013079143133,0.37139674763984587,0.1351190630789674,0.11018103956499331
dinoflagellate_diamond,6.696644692055378e-05,7.529133262668941e-05,0.005243658261848653,0.00014877519442689952,5.6244535291848606e-05,0.0009053515189944322,0.00029322631582433153
dolichospermum,0.0004929626937615563,0.001530503041650543,0.0007308061146347073,0.008528464648884588,0.00257126960453958,0.0027973329790324988,0.0010607078010305636
eudiaptomus,0.002653670170351262,0.011170935581772365,0.004911632428338832,0.004927368853693496,0.002735995032669794,0.004330245793075625,0.0038543569169222523
fragilaria,0.0037086022433192264,0.001993755461701318,0.00024374906448316767,0.018320994940828703,0.02072944425273813,0.08068892565327698,0.00026272307028281876
gonium,0.0007446076337638332,4.370756560173681e-05,6.754514503598755e-05,0.00019995150256867298,6.416437817073362e-05,0.0010046457892039502,2.454375901806284e-05
gymnodinium,0.005140084633194456,0.002518618093778758,0.013799592761878834,0.004672198165335855,0.0020960721439850015,0.00703793668781704,0.007308633042183382
kellicottia,0.0006351394920782054,0.004122184706665481,0.004722276202574155,0.0017350554136460724,0.0012006310400656478,0.003719913668639425,0.0032912800409818374
keratella_cochlearis,0.0014501965325474872,0.006977614259643901,0.0027720813902168805,0.003666297233898464,0.002937800011417928,0.003879199465133554,0.0022238621050244107
keratella_quadrata,0.0006882919281029102,0.008531043071992735,0.002162589861140652,0.00150394039451958,0.004067644060653211,0.00907569428681772,0.0038302018767470652
leptodora,0.0004101087973768947,0.0002431806289008331,9.291857374978074e-05,0.0001838778529186717,0.0005358920097106338,0.0002873653255601982,0.0007315093443708191
limnoraphis,0.000498282472173764,0.0013010112059686303,7.356463634727243e-05,0.00025942797193941123,0.00011372736922057702,0.0003107246783119907,0.0017725995684067682
mallomonas_akrokomos,0.0022908088014081487,0.008552358084779084,0.007811477987624609,0.0014473164450676864,0.0008853341916678361,0.0019290742342020105,0.001590019417695386
mallomonas_big,0.006447239191059809,0.009877490997338988,0.01416842323706583,0.010648168905979605,0.0035880029357047154,0.008781007260429845,0.009849311795522538
nauplius,0.013031406782345097,0.045044577580861764,0.055557479643044125,0.015636812287189206,0.012961014067310565,0.03352950851917307,0.031936602719010165
oocystaceae,0.13783211639463214,0.03928845346053534,0.02456438246901591,0.025158326524392885,0.012046772913775558,0.013336300400008551,0.12657979308176
