,H0,H1,H2,H3,H4,H5
A1,0.01452082422270182,0.04056004025948178,0.3357689505841408,0.06230430061745014,0.02479550628939421,0.2681761124693111
A2,0.9295209631159959,0.023944114106415348,0.15219180755221087,0.010950625896212178,0.3144547999744604,0.6872956490369106
A3,0.3573165896052818,0.44102328820797304,0.5956630079444222,0.5455380721586476,0.3863561175992546,0.36791537683855424
A4,0.13361929926368563,0.7615514749447421,0.6002876163675044,0.7418536643808583,0.7343238899641945,0.46628242814739373
A5,0.22341843101230607,0.09263625625314123,0.603223145480847,0.1023710106051622,0.14711291660777398,0.14020120567673983
