epoch,train_mse,val_mse,train_pll,val_pll
1,0.11679909341037273,0.12173057347536087,0.36115214228630066,0.37717464566230774
10,0.10274529680609704,0.11159667372703552,0.3341555893421173,0.3551226854324341
20,0.10144093483686448,0.10711716115474701,0.32380369305610657,0.3422088027000427
30,0.09949360117316246,0.10594877600669861,0.31877055764198303,0.3393843173980713
40,0.09738111570477485,0.10464994609355927,0.31521421670913696,0.33515501022338867
50,0.09542283602058887,0.10408411920070648,0.3120088577270508,0.3331190347671509
60,0.09641867950558662,0.10223793238401413,0.30966320633888245,0.3283354640007019
70,0.09453055039048194,0.10281851142644882,0.3071955144405365,0.32939252257347107
80,0.09160639233887195,0.10272444039583206,0.30533069372177124,0.32968276739120483
90,0.09301251620054245,0.10301075130701065,0.30457526445388794,0.33013370633125305
100,0.08987139798700809,0.10254601389169693,0.3028053343296051,0.33042699098587036
110,0.091712099686265,0.10279051959514618,0.30205652117729187,0.32931941747665405
120,0.09117962755262851,0.10288487374782562,0.3015727400779724,0.33033183217048645
130,0.09089254699647427,0.10294942557811737,0.3004916310310364,0.3314664661884308
140,0.09127023555338383,0.10305114835500717,0.3001548647880554,0.33295148611068726
150,0.09080703817307949,0.10277608036994934,0.2999557554721832,0.33163589239120483
160,0.09142518304288387,0.10303843766450882,0.2993939220905304,0.3328986167907715
170,0.08971487544476986,0.10301236808300018,0.29900485277175903,0.33282753825187683
180,0.08979847617447376,0.10294143110513687,0.2985748052597046,0.33312419056892395
190,0.0901982370764017,0.1026015505194664,0.2983701229095459,0.33237722516059875
200,0.09098275452852249,0.10317648202180862,0.2985958158969879,0.3337634205818176
210,0.08973317220807076,0.10246308147907257,0.29793184995651245,0.3321167826652527
220,0.09090194515883923,0.10316497832536697,0.29769811034202576,0.3336683213710785
230,0.09041806645691394,0.10286322236061096,0.2974714934825897,0.3324790894985199
240,0.09028040170669556,0.10299421846866608,0.2975814938545227,0.33291447162628174
250,0.08963556103408336,0.1027475968003273,0.2971988916397095,0.3326072096824646
260,0.08960126861929893,0.10252438485622406,0.2970803678035736,0.3326469659805298
270,0.09037097021937371,0.10312671214342117,0.2971571981906891,0.33346524834632874
280,0.09034661203622818,0.10282953828573227,0.2968005836009979,0.33337366580963135
290,0.09038835056126118,0.10279027372598648,0.29677826166152954,0.33245307207107544
300,0.09028344191610813,0.10266368091106415,0.29678452014923096,0.3322307765483856
310,0.09025711342692375,0.10279134660959244,0.29702726006507874,0.3334852159023285
320,0.09051941931247712,0.10250578075647354,0.29640498757362366,0.33192959427833557
330,0.09046531617641448,0.10281769931316376,0.29633206129074097,0.3329685926437378
340,0.08965707011520863,0.10268963873386383,0.29608476161956787,0.3331279456615448
350,0.09005343727767467,0.1029883325099945,0.2960890531539917,0.3328268826007843
360,0.09028231613337993,0.10291639715433121,0.29606112837791443,0.33247533440589905
370,0.09013294763863086,0.10240454226732254,0.2959413528442383,0.33209383487701416
380,0.09024128466844558,0.10226096957921982,0.2958298623561859,0.33192890882492065
390,0.08967834152281284,0.10262095928192139,0.29575929045677185,0.33238092064857483
400,0.08960440829396248,0.10245616734027863,0.2957535684108734,0.3321846127510071
410,0.0905220091342926,0.10251357406377792,0.2956579327583313,0.3317425549030304
420,0.09051511399447917,0.10261990875005722,0.29573193192481995,0.33196118474006653
430,0.08957178965210914,0.1022413969039917,0.2956666648387909,0.3316178321838379
440,0.09031705111265183,0.10223699361085892,0.29559090733528137,0.3312929570674896
450,0.08962505832314491,0.10265851765871048,0.2957245707511902,0.3319096267223358
460,0.09015107192099095,0.10237716883420944,0.29567909240722656,0.33241933584213257
470,0.090059844404459,0.10228896141052246,0.29554370045661926,0.33197540044784546
480,0.08959928043186664,0.10238408297300339,0.29559212923049927,0.33241012692451477
490,0.08992359563708305,0.10223851352930069,0.2955467402935028,0.3313477337360382
500,0.09007378928363323,0.10263542085886002,0.29550474882125854,0.3319253921508789
