epoch,train_mse,val_mse,train_pll,val_pll
1,0.22584835737943648,0.2400473654270172,0.6425042748451233,0.6764628291130066
10,0.18716532066464425,0.20776225626468658,0.5485185384750366,0.6035007834434509
20,0.16833333373069764,0.19684001803398132,0.5219578742980957,0.5799717307090759
30,0.16691993549466133,0.1916940063238144,0.5077728033065796,0.5686251521110535
40,0.16027077436447143,0.1877347230911255,0.49742043018341064,0.5600835084915161
50,0.15399793088436126,0.1843729019165039,0.49047085642814636,0.5521179437637329
60,0.15877943560481073,0.18310169875621796,0.48338496685028076,0.5494588017463684
70,0.15527231842279435,0.18153499066829681,0.47928309440612793,0.546768844127655
80,0.1553403504192829,0.18046332895755768,0.47604069113731384,0.543584942817688
90,0.14596137329936026,0.17908918857574463,0.47422200441360474,0.5407811999320984
100,0.15545342788100242,0.1788558065891266,0.47250106930732727,0.5390680432319641
110,0.14980896450579168,0.18031753599643707,0.4707495868206024,0.5435967445373535
120,0.14883885085582732,0.18066470324993134,0.4694278836250305,0.5442094802856445
130,0.14948322847485543,0.1788415014743805,0.4671465754508972,0.5410394668579102
140,0.14850543066859245,0.17882928252220154,0.4660075008869171,0.5420776009559631
150,0.1476777173578739,0.17935115098953247,0.46499696373939514,0.5425641536712646
160,0.14625028669834136,0.17870022356510162,0.4634954333305359,0.540948748588562
170,0.1465531677007675,0.17831160128116608,0.4621790051460266,0.5403096675872803
180,0.147116868942976,0.17833179235458374,0.46155208349227905,0.5417108535766602
190,0.1473003037273884,0.1783604919910431,0.4608515501022339,0.542304277420044
200,0.14638249352574348,0.178115114569664,0.45984211564064026,0.5410091280937195
210,0.14548949375748635,0.17849355936050415,0.4590524435043335,0.5417971611022949
220,0.14375342577695846,0.1782516986131668,0.4585506319999695,0.5416297912597656
230,0.14332654923200608,0.1783415973186493,0.45760777592658997,0.5419726967811584
240,0.14430108219385146,0.17731989920139313,0.45738518238067627,0.5403405427932739
250,0.144267737865448,0.17820540070533752,0.4566531777381897,0.541226863861084
260,0.14521106481552123,0.17753209173679352,0.4557342529296875,0.540058434009552
270,0.1452058844268322,0.1777028739452362,0.45498013496398926,0.5402718186378479
280,0.1425108417868614,0.17824740707874298,0.4545744061470032,0.5413415431976318
290,0.1439506635069847,0.17769941687583923,0.4541015028953552,0.5406885147094727
300,0.14179462119936942,0.1770651787519455,0.45351842045783997,0.5399195551872253
310,0.14238638654351235,0.17806993424892426,0.4529307186603546,0.5405561327934265
320,0.1430487886071205,0.17725834250450134,0.45263683795928955,0.5394859910011292
330,0.1417857140302658,0.1769435554742813,0.4523920714855194,0.5384190082550049
340,0.14092079401016236,0.17706285417079926,0.45176705718040466,0.5395585894584656
350,0.14119282513856887,0.1773291826248169,0.45133742690086365,0.5387871265411377
360,0.1410493217408657,0.1772002875804901,0.45090562105178833,0.5397760272026062
370,0.14096518456935883,0.17779585719108582,0.4506148099899292,0.5406000018119812
380,0.14267946630716324,0.1769757717847824,0.45039406418800354,0.5388910174369812
390,0.1415429398417473,0.1763366013765335,0.45000389218330383,0.5383848547935486
400,0.14108792692422867,0.177106574177742,0.44976523518562317,0.5391797423362732
410,0.14213502034544945,0.1771470010280609,0.44957053661346436,0.5407353043556213
420,0.14097692221403121,0.17710775136947632,0.44935640692710876,0.5410696268081665
430,0.14074448645114898,0.17710565030574799,0.44896170496940613,0.5412979125976562
440,0.14084448739886285,0.17647552490234375,0.44879546761512756,0.5401599407196045
450,0.14072441682219505,0.17718735337257385,0.4486863613128662,0.5412482023239136
460,0.1407739795744419,0.17794232070446014,0.44828781485557556,0.5425660610198975
470,0.1404013805091381,0.17731976509094238,0.44819051027297974,0.5432968735694885
480,0.1400042660534382,0.1772863268852234,0.44794318079948425,0.5434996485710144
490,0.13869227468967438,0.17755503952503204,0.4478755593299866,0.5433570742607117
500,0.1400294005870819,0.17823877930641174,0.4478347599506378,0.5447666049003601
