,h0,h1,h2,h3,h4,h5
fragilaria,0.21057737630168752,0.004452773574004892,0.012633364616201188,0.013034440149145293,0.1513005125410469,0.0024954331233790336
gonium,0.0005817101241275061,0.0006593611442454372,2.928644904047905e-05,7.651698384498704e-05,0.00020574324207301076,2.331357519794886e-05
gymnodinium,0.004041061633656756,0.004170849706989893,0.002944226938018141,0.0017434823310158944,0.001957831904433032,0.004711844512634625
kellicottia,0.0016802073592332043,0.0005442908111017072,0.0007152834780925215,0.0011069989512920984,0.00045635200728591117,0.001687277583822883
keratella_cochlearis,0.0038243157563351464,0.0010134430258360752,0.0014552077065391846,0.003663278506966243,0.0020526495913704393,0.001163433948057235
keratella_quadrata,0.0016634753496626478,0.0003891792396217935,0.00029908510398116844,0.0010056135366536087,0.0008411897529003614,0.0006690835495003791
leptodora,0.00023620025673061937,0.00022290282706745326,0.0010192989432557286,0.0006171041831370285,0.0004479354700165119,0.00018431589165237696
limnoraphis,3.664937869152344e-05,0.00015527644585648493,0.0023408188689600117,0.00012897811512162368,0.00013168931526496885,0.000165033244868371
mallomonas_akrokomos,0.0024924205122811446,0.002047261216520477,0.0016750823626202613,0.004982126724300697,0.001136670232023309,0.008237002807348499
mallomonas_big,0.00873712442311174,0.008385278444924352,0.005027806707465714,0.008305844511662665,0.010772115592154581,0.01616327656258438
nauplius,0.007738743131557831,0.008861134830756434,0.007104462071871901,0.013241291955916513,0.005067779651170175,0.013517506056854168
oocystaceae,0.02466083062653792,0.12296355154939975,0.3121072999698438,0.06770120347047336,0.05116151018528139,0.02027888098327418
pandorina,0.0028839722235670428,0.0004045519047676093,0.000595748576432843,0.0006934422711405273,0.0003600290617237032,0.0003657054745277458
paradileptus,0.005014629472005148,0.0009372652110133322,0.003558097466002368,0.0030936036078547486,0.004184137097765209,0.0007754769588413489
pediastrum,0.0014695830521566293,0.0004571506109174021,0.0014034139837127556,0.0011076327027258988,0.00023287700485263637,0.00016016188952631017
pennate_diatom,0.037277750628845086,0.003430048518352945,0.001170607572641833,0.0006135032944804784,0.0011662272844209954,0.0018548194204785558
peridinium,0.005983628553158121,0.003114462933256221,0.0020256120462290076,0.0023081825582709076,0.0013467985061692178,0.0016628509677977402
phacotus,0.0032652719894188833,0.0020980586339253795,0.000996157393748641,0.0018108655364009751,0.0015134473464464922,0.00025840469237637114
plankton_x,1.480686575255643e-05,8.885738829990759e-06,1.086130167213962e-05,1.8878675042455373e-05,6.357723045980489e-06,7.40328400564387e-06
plankton_y,0.0011789154429074275,0.0006805745811049202,0.000706145825640597,0.0008250349304986484,0.0006609986695836224,0.0031173352469707517
plankton_z,0.0009254454713214169,0.0026040926438220305,0.0006000113248200346,0.0007627241004471769,0.0013701249231395296,0.00021964319233390672
planktosphaeria,0.000355220172488715,0.0002718320797559616,8.65863408748677e-05,0.00032763489244117065,0.0002652267572088646,0.00040923395907192675
polyarthra,0.00015261558105271602,0.00031149096926614487,6.890719550932178e-05,0.00024674101925848356,6.92946458463553e-05,0.0005478551067964962
protist_like_ciliate,0.005773943382667984,0.004833804154795274,0.004290496799408776,0.003008500114650733,0.0020754618515399594,0.0012147945099193736
rhodomonas,0.00988888091574124,0.014099941088208185,0.013619743381916991,0.010454769632128068,0.006069508585086712,0.04955422142090458
rotifer,0.007726372977925822,0.007916509727662396,0.003453081776651067,0.010743292296690675,0.006261554031109853,0.007502105389418448
rotifer_long,8.180448541155095e-05,7.296983395241246e-05,2.9928449190071636e-05,7.86866589865697e-05,2.4731637576228606e-05,4.187338320905096e-05
rotifer_z,4.592155958808223e-05,4.025883863991146e-05,2.1643570062346983e-05,5.734784695494011e-05,2.8388603872690296e-05,1.2257374074144834e-05
scenedesmus,0.0024033402886933543,0.004393941930439829,0.003183218852818592,0.004048169717438183,0.002672503838778332,0.0013716759948633006
snowella,7.4572789348427755e-06,9.880535800984338e-05,0.0003114337491106098,3.894304954332275e-05,3.4214784893341884e-05,1.0910397935854824e-05
staurastrum,0.003931680234968406,0.0008094985314534821,0.0013086249335643044,0.003243315011022508,0.0011786367267197261,0.0017068488248334567
strombidium,0.0011097862978829787,0.0008125346042935614,0.0004344344263520879,0.0006776157808466428,0.0004490245237865371,0.0009301130104515419
synchaeta,0.0006787531669144703,0.0004397555914970172,0.00014462398977757796,0.0005581583888718634,0.0017866336474890165,0.009557444568469011
synedra,0.001377336687203497,0.0010005667653883057,0.00044073483430327563,0.0018666329964552328,0.002391776011733911,0.0015592267231134287
synedra_angustissima,0.0013311596301900568,0.0005724968069671901,0.00046451250647745295,0.0003151036991218278,0.0026847894978519584,0.008708847003320752
synura,0.0001673443573234634,3.093154540224796e-05,9.667560909225598e-05,0.0003211449194420871,0.00020531600227502385,7.289967654953824e-05
tetraedron,0.0013977405745053185,0.003228971701837637,0.0019318525200831172,0.0022154118469905064,0.001053585864946674,0.001227165756681906
tintinnid,0.0010770684587464417,0.0003142875172829988,0.000565845967230454,0.0006217985155642583,0.0002892443329763331,0.0015759996306041097
trichocerca,0.0008007704266659581,0.0009652752022770218,0.0005742410362885358,0.0010868531432664714,0.0006122420308164429,0.0006255647899544213
uroglena,0.003995724520333122,0.012845731018454551,0.0062674759861405275,0.2350851448605072,0.14431300226996804,0.005134392268327944
vorticella_epistylis_like,0.0016147365614087043,0.0007619285239381132,0.0008372610929333622,0.0008893098220758982,0.0006426109080308755,0.0030098975568044833
