,h0,h1,h2,h3,h4,h5
diaphanosoma,0.000617615523347223,0.008333888755527201,0.002466349702150523,0.0019439134635016726,0.0010271267408907558,0.00014961570465017133
didinium,0.0004993497676147744,0.000804232759233412,0.0004131680373748372,0.0003700558880046731,0.00048674321960141776,0.0005604632057898005
dinobryon,0.014987859067860458,0.030298803584839523,0.010217416262259187,0.043906928044653105,0.05200252283562194,0.0019472545236196312
dinoflagellate_diamond,0.00029355025257996465,0.0021114657237524897,0.001735892289306969,0.00033999235155674645,0.00017440802938952665,0.05654119267856007
dolichospermum,0.011141715660974726,0.0012696817442018242,0.007168748440052493,0.004692425521846247,0.00532701728706092,0.00035116707248418233
eudiaptomus,0.012248000199233739,0.011787106549420293,0.01294824597227789,0.017729578394546884,0.011883015130475053,0.02244736548918692
fragilaria,0.06670538021958705,0.01630306879157591,0.028209482662793557,0.02308175490027669,0.05616203353001369,0.00710840931054469
gonium,0.001376420850645717,0.003185906223785721,0.00010016963881711114,0.0001722558568205195,0.0008789470464490691,7.102138808277553e-05
gymnodinium,0.00864089699722791,0.01555082115748293,0.008967427259627727,0.0037925918832280915,0.007455443218352271,0.012683691139589325
kellicottia,0.0038455022855840982,0.0026556616848909262,0.0023776971076012003,0.002439460825890757,0.0019161628968327273,0.0049105485624881115
keratella_cochlearis,0.008227080466134771,0.004754876391944019,0.004694863597083041,0.00767081605071672,0.007770829864121582,0.0034342586126159865
keratella_quadrata,0.003809106867106949,0.0019242532581953938,0.0010114596928472565,0.00222065462603526,0.0034415087301575033,0.002001954465569387
leptodora,0.0005649013526865224,0.001118151642207042,0.0033465675160400366,0.0013736852271853059,0.0018819057164173934,0.0005589636947165025
limnoraphis,8.819946687395265e-05,0.0007835522709567932,0.007294963644168177,0.0002900383763843272,0.0005654970248045761,0.0005007563551451637
mallomonas_akrokomos,0.005569615274775199,0.008856123177838049,0.005357356463802025,0.010171236366635174,0.004560630664498745,0.02038914958010077
mallomonas_big,0.01652220739145924,0.024538889577520078,0.014201810468013136,0.015950264436961868,0.026525339441416496,0.03388045889141513
nauplius,0.015003037385991446,0.02531654990960161,0.01871360738841393,0.023368451759199986,0.01617877385123493,0.029861428331056823
oocystaceae,0.033500096820023584,0.052545461553704285,0.07535399220686047,0.06309051249793712,0.048098949017006926,0.03937549864914354
pandorina,0.006371992986797098,0.0019976134375158322,0.0019901014301459395,0.0015411797425246402,0.0015217354629541012,0.0011034565622132888
paradileptus,0.01043968385043906,0.004425049903960341,0.010592830886481325,0.006550597943376015,0.014000790963994345,0.0023135024018908173
pediastrum,0.0033846890389572313,0.0022471579395203756,0.004537115959883135,0.0024408257050024056,0.0009929900778267993,0.0004860415568146091
pennate_diatom,0.04140049949603477,0.013436050516496892,0.0038199369879730713,0.0013657713895345548,0.0046702046728887645,0.0053739927515543615
peridinium,0.012138170352408925,0.012468691493560601,0.006390076569588075,0.004964273667850796,0.005330554918452005,0.004842632851881452
phacotus,0.0071361783620335585,0.009041213006404328,0.003273657139030001,0.003933808172952808,0.005926500181938211,0.000782028334148146
plankton_x,3.5658233424923e-05,4.542426182994345e-05,3.717825503478523e-05,4.255122130968999e-05,2.7542510578505387e-05,2.256310178109032e-05
plankton_y,0.002739109628845731,0.0032825371287697287,0.0023482021538434746,0.001828671657849162,0.0027371556705239578,0.008737233531732187
plankton_z,0.0021668084982627697,0.010810701205934189,0.0020039891670832234,0.0016927351605855953,0.005414740675388833,0.0006654413749697622
planktosphaeria,0.00084641480461716,0.0013577837863087954,0.00029544057468372693,0.0007337179043091896,0.0011283956813649665,0.0012333032219187386
polyarthra,0.0003659510310162939,0.0015505202535636418,0.00023529278008796244,0.0005534935730739981,0.0002988670651122278,0.0016447291028646993
protist_like_ciliate,0.011778041020749667,0.017277739476143892,0.012438711524826498,0.006381087702167098,0.007846159623170581,0.0035808609590371704
rhodomonas,0.018184536210032826,0.0319446642983019,0.029607613942112615,0.019334980468869032,0.01841783786152211,0.06313249965599237
rotifer,0.014983734160785911,0.023734970316626042,0.010319986934121035,0.019770468648455997,0.01882201943322013,0.01888681251711828
rotifer_long,0.0001965904471521634,0.00037090548566172973,0.00010236272556111863,0.00017713220706042454,0.00010700211213997685,0.00012749466080729123
rotifer_z,0.00011048156367808164,0.00020523074748479974,7.405226594050017e-05,0.00012915392023784902,0.00012279244735791082,3.7351891602317756e-05
scenedesmus,0.005384510437145123,0.016148335193501857,0.009609062124526294,0.008413708545475832,0.009745139027830632,0.00402613615342573
snowella,1.7962929612330143e-05,0.000501079688862864,0.0010526786411673103,8.773802790136939e-05,0.00014793239465515082,3.3248509950117165e-05
staurastrum,0.008432689492043965,0.003862470481179695,0.004246723892978704,0.006847420299803001,0.004716083231660898,0.00496490019048965
strombidium,0.002583897552134768,0.003875977581848651,0.0014609415292794945,0.0015064980524054493,0.0018863406292001228,0.0027630801721262774
synchaeta,0.0016012532018916446,0.0021648800523838357,0.0004922679101365649,0.0012439887573451182,0.006876504098769523,0.022965590789835212
synedra,0.0031810302226356413,0.004699415245219721,0.0014817416592465694,0.004050390685714524,0.008869294482782866,0.004553522861077096
synedra_angustissima,0.0030786569185110935,0.0027865934989627916,0.0015601433073756845,0.0007058392814195373,0.009782802861000963,0.021327450293167828
synura,0.0004010841606736075,0.0001578131256318815,0.000329726072083236,0.0007192812310632042,0.0008771479180237529,0.00022176931488029282
tetraedron,0.003226174584985486,0.012824582408955582,0.006116615161883068,0.004773606386811532,0.004250341295465078,0.0036161120049010963
tintinnid,0.0025102108576970173,0.0015640609894414076,0.0018925434970618888,0.0013840004047745251,0.0012285336411195166,0.0046004283881599444
trichocerca,0.0018820515379326926,0.004546804461866571,0.0019199568926451585,0.0023960553123669394,0.002543618329368569,0.0018739924299322256
uroglena,0.00855475186716609,0.030620721094030415,0.016970441654144366,0.0893973386400516,0.055930097460252876,0.0136776988469605
vorticella_epistylis_like,0.003702883153997955,0.003649942752998367,0.0027693161099084295,0.0019685275450183584,0.0026643158796033615,0.00845959470997081
