epoch,train_mse,val_mse,train_pll,val_pll
1,0.11442282348871231,0.12118865549564362,0.36135002970695496,0.3769635856151581
10,0.09263704158365726,0.10515464842319489,0.31882354617118835,0.33718279004096985
20,0.08951043598353862,0.10296092182397842,0.3076237738132477,0.3332870602607727
30,0.08864786177873611,0.10224077105522156,0.3028017580509186,0.3322197496891022
40,0.08510992228984833,0.10075679421424866,0.29665055871009827,0.32863491773605347
50,0.08480923436582088,0.10184130817651749,0.2957085072994232,0.33092039823532104
60,0.08528736829757691,0.09979065507650375,0.2913951575756073,0.32695749402046204
70,0.08325744457542897,0.09937816858291626,0.2900359630584717,0.32756322622299194
80,0.08263253569602966,0.1002592146396637,0.28789231181144714,0.3313022553920746
90,0.08100530095398426,0.0998915508389473,0.28599458932876587,0.32911673188209534
100,0.08279160335659981,0.1000618115067482,0.28441062569618225,0.3320115804672241
110,0.08343702256679535,0.10081926733255386,0.28333884477615356,0.3326018750667572
120,0.07994091361761094,0.10037343204021454,0.28263136744499207,0.33400335907936096
130,0.07899444103240967,0.09962329268455505,0.2810666561126709,0.3331336975097656
140,0.07871341556310654,0.09842189401388168,0.2804347574710846,0.33068960905075073
150,0.0789733201265335,0.09967724978923798,0.27983617782592773,0.3342604339122772
160,0.08152084276080132,0.09925314038991928,0.2787213921546936,0.3337392210960388
170,0.08078144192695617,0.09995541721582413,0.2785797417163849,0.33546867966651917
180,0.0790472760796547,0.0993051826953888,0.2779523432254791,0.3344384729862213
190,0.08036069981753827,0.0996670052409172,0.2774050533771515,0.3373582661151886
200,0.07841789238154888,0.0994797870516777,0.2770652770996094,0.3367235064506531
210,0.07849178351461887,0.09863704442977905,0.2763834297657013,0.3368575870990753
220,0.08019074462354184,0.09908824414014816,0.27605459094047546,0.33674246072769165
230,0.07867154851555824,0.09928936511278152,0.2758845090866089,0.33727729320526123
240,0.07777937538921834,0.09975186735391617,0.27609992027282715,0.3392965793609619
250,0.0787474449723959,0.10005038976669312,0.2753576934337616,0.33867502212524414
260,0.07851599827408791,0.09974996745586395,0.27539440989494324,0.3386417329311371
270,0.07838424555957317,0.09923280775547028,0.2748664319515228,0.3385292589664459
280,0.07808180116117,0.09942331165075302,0.2746089994907379,0.3384461998939514
290,0.07826259844005108,0.09898051619529724,0.2744726538658142,0.33907875418663025
300,0.07959313169121743,0.09938818216323853,0.27458563446998596,0.3389921188354492
310,0.07769367583096028,0.09832578152418137,0.27413272857666016,0.33840763568878174
320,0.07759700268507004,0.09929324686527252,0.2739061415195465,0.34037816524505615
330,0.07799942307174206,0.09901700168848038,0.27375924587249756,0.3403824269771576
340,0.07840165235102177,0.09930682182312012,0.2736167907714844,0.3397720158100128
350,0.07827774621546268,0.09877442568540573,0.2735752463340759,0.3396065831184387
360,0.07724747508764267,0.09906809031963348,0.27330711483955383,0.34088134765625
370,0.07784247398376465,0.09901722520589828,0.27302128076553345,0.33978599309921265
380,0.07812936268746853,0.09904661774635315,0.27300921082496643,0.33991673588752747
390,0.07812675274908543,0.09876003116369247,0.27284735441207886,0.3398686647415161
400,0.07827715277671814,0.09874656051397324,0.2727225124835968,0.34004294872283936
410,0.07816269770264625,0.09880978614091873,0.2726321816444397,0.3407825827598572
420,0.07766875326633453,0.09840758889913559,0.2725096344947815,0.3386971056461334
430,0.07828721888363362,0.09802642464637756,0.27234968543052673,0.3394871950149536
440,0.07738613598048687,0.09778274595737457,0.2721884250640869,0.33871597051620483
450,0.07811874002218247,0.09826210886240005,0.2721855342388153,0.3384479880332947
460,0.07754087075591087,0.09856069087982178,0.27206918597221375,0.339059978723526
470,0.07709101475775242,0.09869521111249924,0.2719568610191345,0.3395445942878723
480,0.07784009799361229,0.09856143593788147,0.27188628911972046,0.3394153118133545
490,0.07756602428853512,0.0980338305234909,0.27191996574401855,0.3381423354148865
500,0.07721018455922604,0.09819585084915161,0.2718711793422699,0.3390500247478485
