,H0,H1,H2,H3,H4,H5
A1,0.8260869565217391,0.7391304347826086,0.782608695652174,0.9565217391304348,0.9565217391304348,0.782608695652174
A2,1.0,1.0,1.0,1.0,1.0,0.8
A3,0.7741935483870968,0.6774193548387096,0.6129032258064516,0.8387096774193549,0.9032258064516129,0.7096774193548387
A4,0.8085106382978723,0.8085106382978723,0.6808510638297872,0.8723404255319149,0.8723404255319149,0.8085106382978723
A5,0.8055555555555556,0.75,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.75
