,H0,H1,H2,H3,H4,H5
A1,0.8260869565217391,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6086956521739131,0.7391304347826086
A2,1.0,1.0,1.0,1.0,1.0,1.0
A3,0.7419354838709677,0.8387096774193549,0.8709677419354839,0.8387096774193549,0.6774193548387096,0.8709677419354839
A4,0.851063829787234,0.723404255319149,0.6595744680851063,0.8936170212765957,0.723404255319149,0.8297872340425532
A5,0.8055555555555556,0.9444444444444444,0.75,0.8888888888888888,0.6944444444444444,0.8611111111111112
