,h0,h1,h2,h3,h4,h5,h6
mallomonas_big,0.12834063765977874,0.35904226166809344,0.29353403549566326,0.22768036658134877,0.2578331738545224,0.2802092925301039,0.18179102761575086
nauplius,0.3840532754139974,0.4146870751950751,0.557397621820895,0.39205246963484075,0.655517322947853,0.5027806583964396,0.4040791565117767
oocystaceae,0.06494934645399086,0.9636332367328688,0.6248456509228428,0.26534069775491176,0.3123235832919864,0.7796125979094607,0.314171692097819
pandorina,0.01940754990685172,0.020923895416635658,0.0591946375781418,0.023287555726366014,0.02228069668254269,0.13548414814689932,0.040461799286791326
paradileptus,0.008975150558340162,0.07359055987457028,0.07763830008757105,0.033704853301687626,0.005766843239112359,0.20056790557570595,0.09774078475460801
pediastrum,0.005890871709570471,0.0593005061562069,0.03301232248359401,0.04135131470451083,0.0051044849928719325,0.05108302588115434,0.017412655415623486
pennate_diatom,0.04471763556373849,0.04669118140090689,0.09795871531998634,0.39758807163746557,0.08935264733339998,0.7180379189619218,0.07549533619335648
peridinium,0.04010941722855189,0.17591909226046507,0.1496436970153078,0.04620810009886835,0.0322709768415107,0.1625834139734853,0.02026027423194221
phacotus,0.011658088985927123,0.14686469178926118,0.28182945375919427,0.08154318456882934,0.030442592620915976,0.2892400889113738,0.14090884607845947
plankton_x,0.00030276712150349814,0.0005108283416107064,0.0005887110555109426,0.0005089711079034175,0.00030429771125301783,0.0007158885274835604,0.00034208973401362073
plankton_y,0.039040221722712244,0.032317681035570284,0.031153444975422634,0.02526297579347183,0.05236231469592915,0.031255782063214166,0.03561410528783111
plankton_z,0.0020637621494090136,0.17133236361652446,0.13898221181147663,0.1216031923275479,0.012413105312213565,0.1120853897733187,0.0067121030850661465
planktosphaeria,0.008013267358419335,0.012586721699915709,0.025010927409333347,0.006582519607228029,0.01842843515885027,0.021324155354355154,0.12287291202036285
polyarthra,0.04095073587436121,0.022832561104687146,0.05053118866683385,0.033041609473212746,0.24055395831966078,0.06640215087127574,0.023690983619036415
protist_like_ciliate,0.049805200863948004,0.3480902951133456,0.28123389552087413,0.1642207141270018,0.11055356212498113,0.2980876695233394,0.07158261100572637
rhodomonas,0.5574252188666906,0.5958599719986114,0.5222539110230218,0.420171994306363,0.87708997228935,0.5304862116545438,0.6555983081167825
rotifer,0.3404675328988978,0.3990679373015061,0.7270217335351243,0.4136036652499226,0.707401740059762,0.6227513146906745,0.46964605139583604
rotifer_long,0.0012832613776551638,0.004118440037301256,0.003182957073631013,0.001901577781122896,0.001670696059397223,0.007950057944994647,0.0013076817404967266
rotifer_z,0.0005459955113099091,0.0022551126930878095,0.004860906685189795,0.0007858340456883079,0.0003591674010164765,0.004285570648152241,0.0006901940814818585
scenedesmus,0.004861105632975678,0.22292463272068033,0.08729777979586066,0.04968269262478481,0.006005239325745917,0.1277059731440692,0.021668751472670108
snowella,0.0007194971038531397,0.022875713392042918,0.0022434379830649394,0.0015664416533627359,0.00028711562079753936,0.0013994804473742386,0.0008538603169813135
staurastrum,0.053819626334387916,0.08080640898898835,0.08813903704849663,0.09780113415937439,0.0313246863169941,0.10341830449226012,0.05438210389150011
strombidium,0.027972481890947195,0.048037929401087955,0.0772088333391296,0.029342742397278274,0.06452456719668129,0.08349682227900017,0.02283161277232125
synchaeta,0.08055332291904227,0.010208287023803771,0.0638321138025159,0.004549171548322841,0.16743347557407606,0.02499006298401218,0.12254905901840168
synedra,0.012798782537826129,0.05317664559897002,0.12163776785753244,0.011130864926209221,0.04313000696334031,0.059695531129910565,0.04928088819272348
synedra_angustissima,0.040758230547065295,0.018136651524886273,0.01516515675798705,0.037312123449862594,0.10983164796784942,0.0889076916191023,0.24742122884317197
synura,0.0018718088740638545,0.004261293957730299,0.007806111467870025,0.018362986263617875,0.0010153003815915938,0.007138330123460475,0.007020541630643859
tetraedron,0.007517887256077704,0.19364295978177637,0.058781571455765756,0.039447517030799156,0.02521447317419104,0.10072991801177496,0.013385854936817125
tintinnid,0.037166939707317555,0.024913173146154082,0.028284121307972608,0.04625587365672529,0.05899964111287818,0.021954646390839733,0.04171862960141026
trichocerca,0.009514138118685053,0.06453788035278003,0.05065582809898808,0.011910366194280713,0.02361007682330149,0.09458202395961908,0.016517381050334325
uroglena,0.010046256361453187,0.23600373296375343,0.6508288245652792,0.05585110776010023,0.032435680596027326,0.9345522257223889,0.07035401366959908
vorticella_epistylis_like,0.02996463401232255,0.041793721697605535,0.0243570071065176,0.022198961425707972,0.03348276006151755,0.03519982129817866,0.026543940417474675
