,h0,h1,h2,h3,h4,h5,h6
chydorus,0.00023893461673348996,0.0012075035103676517,9.623093614800645e-05,0.0005620722612763862,0.0001846005529999413,0.00010698390843452127,0.00037159582688626395
ciliate,0.0014566234644571507,0.0004907903242515596,0.0004609690724959325,0.0007031517120432112,0.0017139186265403815,0.0003209117643338332,0.0003469954490589788
ciliate_big,3.891553840687952e-05,2.4231461539480993e-05,2.022227255566218e-05,3.804259056049007e-05,2.1451334017825092e-05,1.729800944325542e-05,0.00010557669547567758
ciliate_blue,0.01849642671455374,0.015911628530259195,0.014254899163840581,0.018711874635207,0.017082432581284383,0.017008265742683763,0.015349945231816545
ciliate_green,0.003299655842373048,0.0035407533318654928,0.007063600205227131,0.0011296391783865926,0.0030948224370038174,0.006051414159381649,0.002192924708492234
ciliate_round,0.002239498392134822,0.0009435946281898931,0.0004935232020492613,0.002945853496479652,0.0027887010003533282,0.00034390635865960944,0.0017025026630235096
closterium,0.023627767759129573,0.01357714674949318,0.012640491515321048,0.025980993200073813,0.006618282816322003,0.004627466414704478,0.01849085725325309
coelastrum_reticulatum,0.0017634539414330382,0.011356006417934729,0.002821069855281078,0.011397280089712114,0.00024171464206121154,0.0006978337730873996,0.00432517519022088
coelosphaerium,0.0002083941986044928,0.027845952654102175,0.009904895278103669,0.006246152866795542,0.00012072305996950206,0.01727216600583765,0.000848991565919801
coleps,0.00022829170109779442,0.0004945513346566527,0.00013944996891862408,0.00042139400613103883,9.218831502143234e-05,0.00016493477779066086,0.0001744430994938476
collotheca,0.00039181963329160737,0.003319374203679054,0.003380722255721933,0.003483544698487994,0.0002781208156728586,0.008180835452379446,0.0010331074791713791
conochilus,0.00761467001554442,0.0004572442115077237,0.0019965099219065863,0.000413417926528808,0.0028377600048812893,0.00022371089045651303,0.0018380383846759846
cosmarium,0.0034924313390459114,0.011681309089497873,0.011314980099934492,0.007981566982644453,0.005467044586819077,0.011775190199482581,0.0037366318456684504
cryptophyte,0.10757072143305753,0.055311269137356,0.054931345804975,0.07778172643182349,0.08681885396362711,0.04538809855705057,0.07335686766666565
cyanobacteria_colonial_blue,0.004900265633931272,0.04610556119908669,0.02660079526116852,0.013832532877180545,0.008228478520022349,0.033847034994989506,0.012535061604169404
cyanobacteria_colonial_clathrate,0.00021887831322365888,0.0012135689491614028,0.0016022906636721514,0.001236984910727255,0.00011812369376333494,0.004677521138257677,0.0011758051288183185
cyanobacteria_colonial_probably,0.0015950755978704496,0.05617714745040129,0.03052596228096079,0.04158240409914769,0.003291328363859488,0.04205819783030837,0.021291518590436976
cyanobacteria_filamentous,0.004782853200423549,0.00903600519562623,0.0064139642030418996,0.07561352991506191,0.0025502230213758637,0.008331559888070965,0.028325426000814967
cyclops,0.029538886647279296,0.026339943997627648,0.03025944702491653,0.0373398960028722,0.0416504641599503,0.02196231178582283,0.02595161274849877
daphnia,0.01703060901796385,0.02102451176284508,0.01739804887628483,0.016741534462054456,0.017272495686700636,0.011885972433848835,0.04674936114504793
daphnia_cucullata,0.0003647414208790803,0.004766851975570892,0.0006080992638313698,0.00023370550808568066,6.663648891305717e-05,0.0005629673851123079,0.001109611412812175
diaphanosoma,0.00023106818073748524,0.008717754180212676,0.002429324347976325,0.001187929506553192,0.00010432928786946608,0.002412148260212098,0.00020158501823919922
didinium,0.0006091801778618645,0.000567439953278487,0.000511138623809953,0.00024716270008184145,0.00024324751193076642,0.0007525396219351966,0.0001737497902566942
dinobryon,0.003865938238259123,0.02637120388885613,0.06144816105739448,0.018324962903914672,0.009042328516075395,0.03781285708177874,0.02877727864001432
dinoflagellate_diamond,0.032420758722280334,0.000307220165625003,0.0004136923212750157,0.004953611677525903,0.04767376989520459,0.000293377714612418,0.01131488609412615
dolichospermum,0.0013946076984668113,0.0035646838600751577,0.007702957694618281,0.011170420970493608,0.0014034556880653593,0.0043229582371127045,0.012234875335768877
eudiaptomus,0.02492537113121818,0.010704859208242889,0.010116331122096749,0.017322426708498387,0.01586951771685216,0.007985077780469073,0.01766700060489097
fragilaria,0.006839724854098544,0.0116975894452089,0.030008274494381062,0.006545593160387215,0.0011156743618190685,0.046581433807667286,0.0626550642941588
gonium,0.00013804150859887684,0.0012541096787253747,0.0011840818338667155,0.00023100397813139714,5.569993604417792e-05,0.004884677444832621,0.00011702915132990852
gymnodinium,0.01348272634706086,0.014614416536147921,0.01434676718143062,0.013751184541555845,0.026305598092235597,0.015268595386792795,0.012377439534130686
kellicottia,0.014864633421741548,0.0025997614861482635,0.0066063651560946506,0.009753421129313915,0.01778009745669591,0.0033888885243391416,0.009543621746525264
keratella_cochlearis,0.007449612607606329,0.004234793183981031,0.010752649228110834,0.008010739928251982,0.004760705635948218,0.007569935407070212,0.005456704135218011
keratella_quadrata,0.007560335294932735,0.0002943217355389996,0.012595836575361006,0.002116221483876555,0.008611117383295999,0.008486744520138822,0.010473213952532655
leptodora,0.00020568315447945656,0.0021731463315815933,0.0010705753141882453,0.0015682770022999377,0.00012399698765598686,0.0024793383344714442,0.0023886416983012787
