,h0,h1,h2,h3,h4,h5,h6
closterium,0.010923559690277657,0.0022585768538154077,0.003981839899847224,0.025546528884281824,0.0022957905451883548,0.0016911532222720225,0.017443162666705852
coelastrum_reticulatum,0.0013731110864984334,0.00014156161423071944,0.0013272901265361592,0.012437202012091152,4.1925710271080547e-05,0.00042014869207265083,0.0003821659143783719
coelosphaerium,0.0056078660321658485,0.003839346025589149,0.006520141048890307,0.00040513162773498024,2.0785489616613964e-05,0.0005750115798546317,9.510317941678513e-05
coleps,0.00010088522109696164,2.556674786133989e-05,4.023995536490296e-05,0.0004623916537695104,2.539782027024314e-05,3.004801513903369e-05,8.616192334978154e-05
collotheca,0.0008649608826473078,0.0006311615210710836,0.0012309788395129353,0.001490452132603295,7.547504761610907e-05,0.00018296512439823127,0.0001534168605354187
conochilus,0.00108554337069041,0.00018919760227980724,0.0003668634401186243,0.0005009051760995743,0.0016676237071433695,0.00012680572354865612,0.002829759849287703
cosmarium,0.0016712546132675494,0.003801446470416622,0.003240178334412035,0.005199520925927686,0.0018184151062964565,0.00067395126870671,0.0013705555268722332
cryptophyte,0.049321158850563034,0.1112097911758125,0.0929223977731966,0.1981033654933747,0.38631041770181157,0.05479167291784157,0.14432923910569645
cyanobacteria_colonial_blue,0.024453121700564996,0.03201049084143019,0.009558726268382634,0.010474749971176882,0.002896073085714278,0.011315172408533188,0.0016236977240932698
cyanobacteria_colonial_clathrate,0.0002804086833931575,0.0017279001991445037,0.0002696294040553495,0.0013249235442210612,2.7719617394622904e-05,6.419378256916562e-05,6.201675740772754e-05
cyanobacteria_colonial_probably,0.03611295654816436,0.0060563089204255,0.06039252780366703,0.024335164533438376,0.00116014000979598,0.008654611792632251,0.0007445076438091442
cyanobacteria_filamentous,0.02285868818561512,0.004528144411259503,0.0015198205013812929,0.1633858651422452,0.00036418386700954285,0.006515980115019597,0.0030215866556508528
cyclops,0.01397035485003789,0.017101675468183922,0.011420113907474475,0.03938208990641284,0.023530565395845932,0.0039382023161215265,0.013612474617645016
daphnia,0.00782729912190489,0.007341950726119771,0.0052055368393432245,0.012137170201274677,0.007246301307377585,0.006213295324078739,0.006955517600222102
daphnia_cucullata,0.00026036879770238594,4.574835716567768e-05,0.00021273379787640798,7.856355697706064e-05,1.1333097765289379e-05,0.00029693351267140797,0.00019081568780019657
diaphanosoma,0.0004737070479221099,4.5504610334797604e-05,0.0009636880602938369,0.00036718639961737557,2.8723720939971485e-05,0.00039557948449794,5.594410068011218e-05
didinium,0.0001632834949605903,8.641790533424612e-05,0.0001305279185337636,0.00014730517315163206,7.250580237496084e-05,3.825921620890517e-05,0.0003495898655293582
dinobryon,0.06218929019908541,0.09534531509519406,0.29186520146523076,0.01019087470907026,0.0033693280373440983,0.003682693034253311,0.0012643883922362135
dinoflagellate_diamond,0.0075111550468750276,0.00014139633740896162,7.328299092291736e-05,0.004050331224100133,0.02979740764849031,0.0009729355036637058,0.020903511592864032
dolichospermum,0.003064788212230027,0.0027039371483630805,0.00194585416163501,0.0035933365036885227,0.0003265731799562627,0.0009667902443520975,0.0010785873877760736
eudiaptomus,0.0045803839688861245,0.0034520578829249685,0.002944095649336,0.015320641649332051,0.006757660349246099,0.0015264605697044762,0.012471323275658955
fragilaria,0.04658983609557051,0.17966081409593018,0.009135558949083406,0.006788500055717951,0.0002934469152123745,0.0061101634444246065,0.0037599038060926785
gonium,0.000330980612516227,0.0010174781127112683,0.0004531912858884506,0.00015553028240844957,2.356249597146301e-05,1.3156171278138523e-05,5.05841424276195e-05
gymnodinium,0.00721961773654755,0.0037854056075223167,0.004652633816631442,0.004876133524849616,0.008994422778847709,0.0020941612304499336,0.009283519640701269
kellicottia,0.00303549704630488,0.0021803883048008596,0.0012960679459032814,0.0073412638945182926,0.006359449213490862,0.000788735724540263,0.007795483954357013
keratella_cochlearis,0.002641824946921677,0.003834291639611224,0.0024191940515148882,0.0063086426645223,0.0014172380513560402,0.0005747281829091461,0.004005962457927501
keratella_quadrata,0.0029542740568388685,0.006272052813491822,0.002691644575462866,0.0022465738248074385,0.003305613157813851,0.0006358096379536822,0.003300956169256617
leptodora,0.0002650189095355029,0.0001231646547111236,0.00031610355736205314,0.00033199551917355134,4.7943785273507466e-05,0.0002704314340841293,6.808084995785576e-05
limnoraphis,0.000301324019729536,0.00015835861846710296,0.00023446493997222908,0.0008440376348827068,2.75629688897609e-05,0.00040494241546923284,7.356342640243424e-05
mallomonas_akrokomos,0.010690139144990571,0.0012164009279809489,0.0016436907496223186,0.0015778896699972158,0.007513082236760951,0.0005411471053790484,0.012852012543263059
mallomonas_big,0.01682219515406068,0.008555106968520406,0.005646392612782554,0.01943194028442368,0.0032069926181481274,0.0038336877613217458,0.010485405118356767
nauplius,0.014449284022223317,0.022872606377677424,0.016850606289901423,0.03298664976554393,0.05512803432236173,0.005316414026909357,0.041404747975139336
oocystaceae,0.062255942452211825,0.01867386623712991,0.039254584291015575,0.014918816002104264,0.010133787544200667,0.07685893879251397,0.0056449887028318085
pandorina,0.0012499129389602008,0.0031608504621047705,0.0007996206944321531,0.002369608247141695,0.0007024931743652053,0.00017588221881877428,0.0019762238663126527
paradileptus,0.0013045457661440007,0.004905225023552461,0.0011653396770210022,0.001587432271266816,0.00014238259872126013,0.0005972331867052975,0.0007976063172343775
pediastrum,0.0005180876811508581,0.0006747897748785738,0.00054503529763346,0.002682764838702216,0.00010826900073402539,0.00026374143583950463,0.0003873019744143299
pennate_diatom,0.03792308830907556,0.007563166247789307,0.009318591306813782,0.006367026581987645,0.002239636199776226,0.0018742850388179405,0.004148850742250772
peridinium,0.0016547331361656328,0.0014103757451160422,0.0030496668713066825,0.0012726683414906177,0.0007361272132356114,0.0005523409924585308,0.003938294573970467
phacotus,0.009806608347680431,0.011975043874029381,0.004467589997191517,0.0017933840552047595,0.000840826391535236,0.0010392506630727619,0.0010878136107101098
plankton_x,2.376494227733817e-05,6.289852343843689e-06,1.2982089177344425e-05,3.071985805037379e-05,8.489637317254102e-06,2.9140017214242476e-06,2.3204631566974195e-05
plankton_y,0.0006598494122035227,0.0004357524951743294,0.0005022290540731718,0.0016676031095997092,0.0012589042275789714,0.0002764256059214467,0.004143228109961297
plankton_z,0.0021011052093724424,0.00211348842970544,0.002638485535235296,0.0008994451036659436,0.0002465359259639889,0.0005951579110066287,0.0002232851642814323
planktosphaeria,0.0008927236348711497,0.0007195064333266242,0.0002485671829143938,0.000410349873794997,0.0003241045329496497,0.0005773022291753327,0.0006096723408929106
polyarthra,0.001795085309599387,0.0021263168776371262,0.0005309887168577172,0.0022278508601952726,0.008860429662911283,0.000184331745871767,0.0017457006296746676
protist_like_ciliate,0.005702105463763659,0.0026402605195765534,0.0066238832904791265,0.004936772441672959,0.0031161210780582243,0.0023061924164323477,0.0046395972981580404
rhodomonas,0.06073827224292752,0.014219500435512445,0.016558304478029064,0.040038434996276906,0.18454501765665224,0.014603642165949211,0.095515522485534
rotifer,0.01703659337372784,0.07025850539279488,0.027908937770474023,0.045089808411892356,0.07024699545853218,0.006516786376718173,0.02616541611454062
rotifer_long,7.329630994609441e-05,2.383292459834616e-05,6.941855697662673e-05,8.21749461736218e-05,5.770148996261536e-05,1.0875416991259893e-05,5.5071818399688305e-05
rotifer_z,6.633330225629881e-05,6.15556926965312e-05,7.363105353785052e-05,7.501219129007972e-05,1.5576802833528723e-05,8.416240417942545e-06,4.422301204169359e-05
scenedesmus,0.0021212537760184843,0.0017887813879936595,0.0020854316034119337,0.002083828175880598,0.00010581993442548684,0.0004839049197402874,0.0003396945215756656
snowella,6.397802523228075e-05,1.1599851569927794e-05,3.6634255429578505e-05,6.429351786275256e-05,7.85590822836816e-06,8.153840275500863e-05,2.746894784474247e-05
staurastrum,0.0016857360830638166,0.0022272625480322683,0.0014337716192945721,0.010766196539022365,0.001010191298571373,0.00045100375364055134,0.002953946385594426
strombidium,0.0006252038491659824,0.0011767024857296893,0.001195629078904737,0.0015595327472837613,0.0020353836730370887,0.0002604733758469008,0.002151250749770162
synchaeta,0.003942048474262431,0.0009775563970631281,0.0007438408199136057,0.0012883815690215713,0.004127444450826279,0.0012861099942409321,0.005907144882197966
synedra,0.0015974583391218029,0.002479746843031434,0.001754496566294402,0.00099389768166295,0.0013942642575967973,0.0002156802726571125,0.0008038088624530665
synedra_angustissima,0.003471727955595638,0.001508759252686296,0.00021554905085215925,0.0013232695239400554,0.0011416218225713426,0.002007680051008363,0.00379176640203457
synura,0.0001632001078403829,8.18792727001757e-05,0.00011447033105417106,0.0006861653162528193,2.8362292172030158e-05,6.291082187577241e-05,0.00011578461662452066
tetraedron,0.0015340252462877416,0.00045847576969279996,0.001522629643942144,0.002366105195494539,0.0005165343152468879,0.0005155719811157763,0.000545104097924896
tintinnid,0.0008289220112317623,0.0005724785284281948,0.00035842552231451184,0.0028545170614701636,0.001506413128090847,0.00032380207682176384,0.0031474824692117177
trichocerca,0.000684987358709905,0.0006821169610756605,0.000890141246306591,0.0005890159821250872,0.0006577716608511425,0.00022261937983831094,0.0006460016048812378
uroglena,0.018702473943777477,0.008135924287148261,0.05960777883538408,0.004560030700920884,0.0008065723760126249,0.0004069248432656136,0.0004861118441511525
vorticella_epistylis_like,0.0004710630074449425,0.00031310299323891456,0.0005040087555332547,0.00136083708326779,0.0006490807055563751,0.0003028649038892238,0.003185902873698398
