,h0,h1,h2,h3,h4,h5
cryptophyte,0.23310779217949534,0.07689909377589077,0.2978380532100453,0.040972558961780634,0.09713289748055634,0.231772816879738
cyanobacteria_colonial_blue,0.06539680142283297,0.018779004741515667,0.013151914552842271,0.007573632968848948,0.014304981989864664,0.004376181311167683
cyanobacteria_colonial_clathrate,0.00019237815602633575,0.000506464608338714,0.0001796597827671121,0.0011724029833502536,0.00039222874679978905,0.00022276861066760828
cyanobacteria_colonial_probably,0.009103704027622657,0.011394984703380222,0.007847783527784286,0.01983818675085472,0.13890168755735158,0.01155122402414615
cyanobacteria_filamentous,7.899461021606921e-05,0.00024546876292548113,0.0003547881215313068,0.005822231376812712,0.005779111232475201,0.004448423280703884
cyclops,0.013524628081919324,0.01082529123549954,0.013652909188685572,0.004417908777740735,0.007530361142351852,0.01433524207896212
daphnia,0.01395488781707371,0.0052231840723394735,0.0034994430192938093,0.005357502482422949,0.00290769422753586,0.007431561470106428
daphnia_cucullata,0.0007019552879894631,0.00015391876063955082,0.00013124898774336384,0.00019475690028561787,0.0003088877260889056,3.51849851779796e-05
diaphanosoma,0.0007580873099678727,0.0004747053898565225,0.0001497256251347486,5.418927046703669e-05,0.001353162805066974,0.0002112722501034959
didinium,7.815891065270946e-05,0.0001054390663847072,0.00012713029838333896,9.625821456029425e-05,0.00012448746631723236,0.00011419608633027836
dinobryon,0.049686324425735964,0.4838156504188698,0.0030889363225483526,0.03733224066631336,0.011126132340457182,0.030459116738832687
dinoflagellate_diamond,0.00029812139389679527,6.662512930504242e-05,0.0035665349205842916,0.0001218246417389188,5.2543019310285116e-05,0.008271749823310288
dolichospermum,0.0002585513876605207,0.0019294050339036986,0.0002532675930866522,0.005592767434099085,0.0010327015753995785,0.004705723198522681
eudiaptomus,0.002637258041697894,0.0022846054145439555,0.005858925312340018,0.0029828396129428576,0.0026165330254147652,0.004732237447340768
fragilaria,0.0008655092371961336,0.02231083556387485,0.003737826613313226,0.5059569762224088,0.010225251609047468,0.011139267772708683
gonium,7.950453512568337e-05,0.00035790152891605916,0.00020278318989233338,0.0003660789371190152,0.0008590782383785536,0.0003558256943526206
gymnodinium,0.008564579875771135,0.0032974563764867184,0.010142208878181017,0.002254952596655661,0.00462574380689041,0.011244010248384376
kellicottia,0.0021484899671540157,0.001346057713161344,0.0035910099688328044,0.0009122845698644854,0.0006840176509865525,0.0037800184796255507
keratella_cochlearis,0.00120168870603621,0.0029043092546635553,0.0017161362727090746,0.0023742605671883098,0.0013042465411244489,0.0024972489607263293
keratella_quadrata,0.0034657686045077934,0.004039351708398432,0.0016830631689885491,0.0017631011965059213,0.00037157601356235684,0.003978920720238399
leptodora,0.00040869596012453916,0.00013270311402295776,5.9945890701022456e-05,0.00021640159102946405,0.0003566524336153251,0.00019371610511886253
limnoraphis,0.000556279004150798,0.00016151791255526417,7.869594726530431e-05,0.00011550171203958845,0.0003413475334397877,8.526451478249239e-05
mallomonas_akrokomos,0.0017658638568164543,0.00209919814596583,0.00888586773408336,0.0009192338898589668,0.001058296654845246,0.0018626349742308515
mallomonas_big,0.007183788645113579,0.006112988341582584,0.010548257643059266,0.007380317868693158,0.007651528147821052,0.014298748343394533
nauplius,0.02284364951072199,0.015950776264396636,0.03515902977635105,0.006187112824361537,0.008818102864787639,0.02890570515869455
oocystaceae,0.14393930610272243,0.02300875303080501,0.029546987350824474,0.006776050395130589,0.093869369154635,0.014952183555849994
pandorina,0.00038430060080017607,0.0009670388062550787,0.0010171310844641751,0.001484545158344471,0.0006280433100203299,0.0024973391268103117
paradileptus,0.0015043212757768635,0.0015539460418313455,0.00045141881179101406,0.004886977242233177,0.0011694689838593335,0.0016249842563660032
pediastrum,0.00032698120342844234,0.0003291166785325891,0.00017946713209588455,0.0002742605412484089,0.0005993261214306726,0.000328431950269087
pennate_diatom,0.0009391308909650378,0.0015515326498001592,0.015444621779644462,0.008677883747978473,0.02535800950402048,0.011118945827956597
peridinium,0.0013509986574280156,0.0021765280361683375,0.001471338575782095,0.0010348551530254605,0.002540862563022237,0.0016031130558143958
phacotus,0.005857008142850109,0.0057038921638760355,0.0007969629092794714,0.0028253035944193735,0.0025859291932373066,0.0070885685617960515
plankton_x,7.679872752160764e-06,7.507336966471881e-06,9.362580922622372e-06,4.5905715882598955e-06,1.179410050557179e-05,6.330039123536548e-06
plankton_y,0.0006040391710961047,0.00029441362972733553,0.0019406608465270235,0.0006251785026675237,0.0005473331043563071,0.0012428075219182806
plankton_z,0.0015227188272482638,0.0024788770199458414,0.0005084015144768224,0.0007792261100917512,0.0034797415943222595,0.002441013338062819
planktosphaeria,0.0010227266270270326,0.0002965731669857965,0.00021087166120483227,0.0006057589542975408,0.00011828395065849735,0.0009038256465960879
polyarthra,0.0010779633486657665,0.000875202713830363,0.004139386276828321,0.00012719993417409966,0.0002533578487774916,0.0017956883297292625
protist_like_ciliate,0.008600231236803308,0.005954412465840354,0.005943217374976947,0.002269999830374195,0.006491220815278122,0.004738707568932042
rhodomonas,0.07543212000905761,0.014248640974142253,0.100363546604585,0.006990419670426702,0.011323521627847966,0.039652694787954836
rotifer,0.037653806314772914,0.04129362751096356,0.042731053161439075,0.01156834064442429,0.008742376898987112,0.05705373253678392
rotifer_long,3.290366017222594e-05,5.1158392470261186e-05,7.964637794556814e-05,1.8187607781167477e-05,6.839677684543415e-05,2.581995514342035e-05
rotifer_z,2.9461989312250405e-05,7.448990595291349e-05,2.0618699360706196e-05,2.0819236752254484e-05,3.647089410814052e-05,1.7538074110755558e-05
scenedesmus,0.0013532538506694203,0.0015209963843423355,0.0008694649899753648,0.0013372880964888083,0.0037954583386749607,0.0011051766721288253
snowella,0.00016985186284766156,2.5095543219453424e-05,1.6971505139521138e-05,5.142844286379256e-06,6.953341709608e-05,7.538103431852338e-06
staurastrum,0.0011900710137059676,0.0017318296622307302,0.0025110051973455533,0.001755568572480216,0.0011260231504638802,0.0012670228737653182
strombidium,0.0011433072519899316,0.000961085156828237,0.0017082729729686317,0.00041148479906504557,0.000828868220693309,0.001911184676516207
synchaeta,0.0013255195870397315,0.0010619394870315776,0.002401531524449672,0.0012806414267199728,0.00010115321961479248,0.009475960655281269
synedra,0.002099780435373819,0.0025566515970536965,0.0026807361095087467,0.0017596387648809574,0.00067452420855381,0.0021739210406757515
synedra_angustissima,0.00200194663860789,0.00025136200153711336,0.001437970123964725,0.0019416593823497745,0.0003203522265318448,0.009876206949916266
synura,5.078923595642978e-05,9.878938355961637e-05,6.663121525801665e-05,0.00018781609913069483,0.00010341466048260612,6.811944130331219e-05
tetraedron,0.0011293019723826233,0.0007879126287408876,0.0011915806222585349,0.000418346029143277,0.0024116536057287477,0.0007869421015763656
tintinnid,0.0003686270743969616,0.0002717519430239279,0.001125195853162249,0.0005008482899704486,0.00034491584492538503,0.0015907828330568984
trichocerca,0.0006302208125902709,0.0007849087645472307,0.0007904445069150394,0.00033032987283681365,0.0008206857373367638,0.0005799033979428136
uroglena,0.0013111922120243504,0.03370576009737744,0.017756766796621547,0.033077664831487115,0.08251713610561488,0.005081870035923527
vorticella_epistylis_like,0.0003510570433180048,0.00029196442779769833,0.00137635926589217,0.0008380334535873804,0.0006956580503874469,0.0014591583517273889
