,h0,h1,h2,h3,h4,h5
peridinium,0.0012788387729255038,0.006224638008397621,0.0006803161135423678,0.0026237367727075184,0.0016918760183835379,0.0051450017889474835
phacotus,0.006629981044666196,0.0014477112914255852,0.0016435108535892864,0.005723885064602262,0.0014944654962837545,0.005300712374553427
plankton_x,4.709880215457378e-06,1.0188078274154248e-05,6.6599194715241325e-06,1.554339576651392e-05,1.0107687506645237e-05,1.411898175298847e-05
plankton_y,0.0005959252027898273,0.0024201410608111944,0.001218165278919064,0.0008997039864632727,0.0005101704430615384,0.0009168983204147357
plankton_z,0.0024768967893197815,0.0008243100685981744,0.0001731371246258291,0.002833950708975767,0.001404803825980777,0.0034110904361680143
planktosphaeria,0.0009230448337367926,0.0002805361604185097,0.0007643653737322848,0.0002831414676331409,8.739241427167872e-05,0.00023901177952279142
polyarthra,0.00019799464136604486,0.0002608965145484537,0.0019720691713690113,0.0013908456178841515,0.00013077654080295017,0.001276217259043207
protist_like_ciliate,0.004072983006803668,0.006547317101015009,0.002163265658769472,0.006574544965160547,0.004006142999943828,0.010828058617346169
rhodomonas,0.01085286325678936,0.02324714717307333,0.09928784587316036,0.027005654344261474,0.019799084794760894,0.046163511945276674
rotifer,0.014870916159745982,0.009469985018331888,0.019921664681991216,0.03689002308522991,0.00310695981407251,0.02435740109785151
rotifer_long,2.5981991797773805e-05,4.906416286800888e-05,3.950317044604031e-05,0.0001244374716682515,6.80963836136508e-05,9.088461355468336e-05
rotifer_z,2.666905818780049e-05,3.747198450808827e-05,1.0829717646944494e-05,7.780476015209366e-05,2.3934407466168914e-05,8.037923780999954e-05
scenedesmus,0.0016274955400370193,0.0007785496441888332,0.0002473005625715042,0.0014956926987565746,0.002031053044080421,0.0017857003598538627
snowella,4.919299343038411e-05,2.687106493702571e-05,5.781666950475897e-06,1.3030830447050894e-05,7.902955973614076e-05,5.184283779582014e-05
staurastrum,0.001932206194424184,0.0028109593759325204,0.0019364380470676045,0.005574409731597949,0.0016228344959482997,0.0016374880330809116
strombidium,0.0006548631638454485,0.0016558620631726949,0.0010763414736769774,0.0019371826649202258,0.00063079032153625,0.002081312842847729
synchaeta,0.0008117975388863357,0.0015488307076976507,0.0012653483507813151,0.0006789448499416054,3.0084344891699135e-05,0.0008381615770161575
synedra,0.0010951919547778995,0.0005791217639693239,0.00032352260661010337,0.0013941585928777037,0.00018162977443794259,0.00038726423430440987
synedra_angustissima,0.0027510869132595372,0.005149793738596425,0.0029231621880393527,0.0003169063795111409,0.00011226185226755144,0.0013558814758589006
synura,0.00025952370846899414,0.00026283149450871343,7.063001985695718e-05,0.0005301786316377744,7.365139707105886e-05,7.681311690513398e-05
tetraedron,0.0006304091670335261,0.0015427897269950214,0.00039896407557028313,0.0014570570546852222,0.0026609246675727513,0.0016163986822108124
tintinnid,0.0007066779457282774,0.002528448895230412,0.0016560106376932676,0.0012465826812359695,0.000443589631776774,0.0009877939720178378
trichocerca,0.000332796290512826,0.0005711600287648945,0.00037326952625070216,0.0012323802614734734,0.000807287618251202,0.0010253399113240057
uroglena,0.0023864424920417705,0.00010821789832532724,6.554946549317549e-05,0.010140333214422573,0.001070531599570004,0.00020529249905264693
vorticella_epistylis_like,0.0006345625429900678,0.0038537146867875577,0.0008445017253333271,0.0009004820320899253,0.0007465659189082704,0.0009256301551226407
