,h0,h1,h2,h3,h4,h5
ciliate_round,0.0005666907880532412,0.00016274172282641203,4.022676495909797e-05,0.00043723656158881226,0.0004826024679484932,7.712623163620892e-05
closterium,0.005666466186072294,0.006842640715649925,0.0022032946326534324,0.009728840263604063,0.009547961836137493,0.0019053843118486849
coelastrum_reticulatum,0.00048194722153600844,0.009126694865452633,0.0008019166790939481,0.0010514055030578302,0.0008851888214689033,0.00041786566556533544
coelosphaerium,0.0004008215457172273,0.011764520842958414,0.0026246251651842445,0.0015171531410981532,0.00010263000985884884,0.005744856549502551
coleps,7.516795992824561e-05,0.0001234487545990144,1.1264789379451288e-05,5.069565323990803e-05,7.22336210943705e-05,1.9430699154807605e-05
collotheca,0.0005820643807732118,0.0021655838283223612,0.0005564946041770567,0.0013418679738655512,0.0006323655227805412,0.0010752689920071575
conochilus,7.235896640063832e-05,8.45226492072949e-05,9.560789607742878e-05,0.0006866970750192931,0.0012125009774576886,0.0001457859528690747
cosmarium,0.0024476414757405186,0.0036347877992569918,0.0013802582293321731,0.002863697698616249,0.004415714571662618,0.0034563348069292423
cryptophyte,0.07774330245038102,0.07749989684746926,0.06320088592404806,0.07495452603402812,0.1170019118501757,0.07003825934240422
cyanobacteria_colonial_blue,0.049917426755690456,0.01126241990376423,0.00844573658581665,0.004863332182370832,0.023679625313905057,0.03270029722044148
cyanobacteria_colonial_clathrate,0.000260413776107708,0.0006584090080824128,0.0014534971033083168,0.0005734800429862704,0.0007642098240648995,0.0006393927621066313
cyanobacteria_colonial_probably,0.020858024783939305,0.1591169917042511,0.026423975444256606,0.012205264719681051,0.00866450800984029,0.048529693176053275
cyanobacteria_filamentous,0.006582173093939529,0.06861665234943906,0.005479887417931919,0.0388787181942478,0.004517451888889511,0.0004440733164165328
cyclops,0.006056240678954769,0.008590679325320946,0.007393292429020451,0.011348239076416024,0.017121464126020842,0.009135492139812476
daphnia,0.010185094628794397,0.006266399796824409,0.012049976371649828,0.009975605276379794,0.013148131574236959,0.005003539947398917
daphnia_cucullata,0.001338658846213155,0.000415059811240842,0.0001264722274999997,7.958539377050677e-05,0.0002462865072297679,0.0002364206612516948
diaphanosoma,0.0006568329844479494,0.0006331501664996591,1.844987390048307e-05,0.0002253338568713174,8.198417607346658e-05,0.0007495883449347654
didinium,0.0002461703127302941,8.335848468123698e-05,2.3328659749995887e-05,0.00013520693905756106,0.0003208976909640225,0.00012131543154926887
dinobryon,0.02012133998483178,0.0057294563826979375,0.013935355737626576,0.2082523406801619,0.012234281449594948,0.19755343626525101
dinoflagellate_diamond,0.0002620954516223799,7.720248780911334e-05,2.3177050560361245e-05,0.00040379547380459796,0.0004101411926370449,2.286977309871311e-05
dolichospermum,0.0004841248684363987,0.002569924576123992,0.0046303041094976245,0.009980912681760113,0.0008866088178471769,0.0009327647320442643
eudiaptomus,0.003636302714887617,0.005000493781015031,0.0035153582870074344,0.005680210421747885,0.012590242345530361,0.002264962004420334
fragilaria,0.009101795765537067,0.027382118662318003,0.4926719898769477,0.06428127825826001,0.08983654235848507,0.03598760252871062
gonium,7.05811477482365e-05,0.00047794045074026406,0.00046404520567424007,0.00023329664618315516,0.0001449448166683755,0.0008010994445671805
gymnodinium,0.006019979393427709,0.0027034025428777364,0.001258622617674841,0.004247010699744812,0.004048945017946619,0.0026572361877698547
kellicottia,0.0010405647713294009,0.0006544223646215738,0.0008006707187892505,0.0022220799120185393,0.0035789747697426077,0.0007399749172075676
keratella_cochlearis,0.0021666232743698076,0.0019558547600858687,0.0018164885938360116,0.0048718111988150315,0.005968042932897838,0.002274113548206486
keratella_quadrata,0.0008635756444543792,0.0005195453979272239,0.0022923021460557543,0.005217768325277252,0.005344521535422332,0.001989476529454781
leptodora,0.0014627189826664022,0.0005185516096427228,0.00027157878316009235,0.0005001177218445087,0.00017735213672111138,0.0003489697396534816
limnoraphis,0.0016288169598117717,0.0006114577258276115,4.514845543404472e-05,0.0002929411214551959,0.00010252804969098247,0.00014488127716241235
mallomonas_akrokomos,0.0014639711930409286,0.0007934671772685186,0.0005683143666727871,0.001872316098095017,0.019828847408490752,0.002185535733532137
mallomonas_big,0.02063079111017226,0.005427659022194852,0.0014434617802288271,0.011497684872394087,0.014112970560524659,0.005919661409706066
nauplius,0.0069163718326105406,0.007367566797174008,0.008432407476807,0.015036092683945644,0.026130241335238717,0.010439527591404566
oocystaceae,0.14193690118626817,0.06351376579964199,0.008254728863863138,0.008781453252853868,0.022417892888637565,0.05417756062084367
pandorina,0.0007867542823702299,0.0008209693904021318,0.0018263432726145848,0.0021716554175732605,0.004230772974988638,0.0010023568702872587
paradileptus,0.002695028824905842,0.002992602144786909,0.005214914371152087,0.0037721543905948523,0.0022734982442358135,0.0018835978462782546
pediastrum,0.0009035121477443577,0.0017212884408203777,0.00030403445326104925,0.0008249884664526349,0.0006227975786601079,0.00041300247876232556
pennate_diatom,0.03556191456826604,0.051838702928866345,0.012752720610972457,0.04526962849388832,0.047966734521747684,0.005199153538081976
peridinium,0.003632001633503383,0.0020701569637803954,0.00033276346827888304,0.002242488201025138,0.0033710313817623397,0.002410667720525925
phacotus,0.0027926843724706096,0.0025170593072348113,0.004329464519631031,0.006301992494319701,0.0018944854497348956,0.005354614779652679
plankton_x,9.85080764275692e-06,1.1397192840095252e-05,7.079957086784088e-06,9.341718125409003e-06,1.4824411983124003e-05,8.912753449140108e-06
plankton_y,0.0010605009662844238,0.0003914298101452117,0.00013876801292530283,0.0008371920937632554,0.0012279634481496212,0.00023026299194559707
plankton_z,0.002564657848975392,0.0032639997929288294,0.0002699831583764813,0.005220684542480587,0.0003557316122068051,0.0022138318650770615
planktosphaeria,0.0011443755993292312,0.0001528466646183956,0.000567561859317823,0.0009769313120419813,0.0008175689428384348,0.00028240658509279536
polyarthra,0.00021496229702533637,9.73740343095711e-05,0.0005962242708334298,0.00030880842262974434,0.0038708160149908827,0.0008433283350871625
protist_like_ciliate,0.008902793848510051,0.004495768030769527,0.0011576241838082168,0.006537108585885743,0.005164265448846429,0.0051468805739028805
rhodomonas,0.01574628756533199,0.009971552086453147,0.009371349434246662,0.013130099319289469,0.03018458879701211,0.00855338453438
rotifer,0.008375803420499067,0.00477066700320793,0.01611119024298814,0.024372934840755936,0.049681283456927364,0.026497785737701434
rotifer_long,2.9683843136085926e-05,5.6058775047376156e-05,2.684140579742491e-05,4.3382052543623667e-05,9.402142689336423e-05,6.091098680429684e-05
rotifer_z,3.817109742138124e-05,3.412762826163896e-05,2.137071165918872e-05,6.017582180949471e-05,5.2973956132633214e-05,7.522655617803348e-05
scenedesmus,0.0017377514801880315,0.003726684266847324,0.0009833094316267037,0.0011715970895160796,0.001302557261134948,0.002529070776390896
snowella,0.0002668049612305603,5.504419953974415e-05,4.779959817207928e-06,5.45758349903507e-06,2.8315178991196846e-05,3.64744312465599e-05
staurastrum,0.0025364773641041627,0.0027044879065565614,0.001524342880403298,0.0032622500727107584,0.008501028592020789,0.001501649341340349
strombidium,0.0006895778059639555,0.0004919770455857562,0.00027472052334988556,0.0009522159060720994,0.001258948683846735,0.0007059584804143765
synchaeta,0.0013518622016419845,0.00011500782770276527,0.00027312581982984516,0.0031441289208979967,0.0040093890646173865,0.0004463758333622978
synedra,0.0004922236679810621,0.00046351354987818783,0.0015645789222758545,0.002828128733141456,0.003154079466586765,0.0016020344522153175
synedra_angustissima,0.005727042638592902,0.0007122356717554628,0.0005412198119240888,0.003038563249947298,0.0016491262362442907,0.0002657825196753724
synura,9.29972279383659e-05,0.00018265980946476697,8.581740202037444e-05,0.0006033008855272068,0.0001509782497925403,5.3851352206200115e-05
tetraedron,0.0013038203038907605,0.001871245041205167,0.0002712606614402362,0.000663798098326368,0.0010588232344315518,0.0011289398194915179
tintinnid,0.0007423966322742724,0.0004155894023283529,0.00023212488290673161,0.0008337361492635194,0.0017079594751168055,0.0002186232735461799
trichocerca,0.0005726752777580729,0.0005051706040348539,0.0003415291275317386,0.0004886439722421953,0.0011117564360758167,0.0009008197753284378
uroglena,0.0040538729273355435,0.0034605006717914706,0.02319741027929867,0.00964560489113475,0.02321754429501748,0.1436210713949511
vorticella_epistylis_like,0.0017999651767524212,0.0007100748682214034,0.00023279395846826322,0.00101945765197652,0.002309642223496292,0.0003511361059058546
