,h0,h1,h2,h3,h4,h5
keratella_cochlearis,0.12019672640040324,0.09725482021703495,0.1307789439187099,0.18371956711454274,0.08772519054060783,0.20577200094092557
keratella_quadrata,0.047908174296118135,0.025834379577234903,0.16503536263373184,0.19676586363959891,0.07855995262012165,0.18001676592348745
leptodora,0.08114656361354175,0.02578496348412035,0.01955244121704161,0.0188598054427751,0.0026069266192575756,0.03157634835470875
limnoraphis,0.09036110190027244,0.03040471736923379,0.003250484116036431,0.011047024161545434,0.0015070757358863509,0.0131095082407378
mallomonas_akrokomos,0.08121603189146676,0.039455131970013976,0.040916058014073775,0.070606410841059,0.29146730958013806,0.1977570826977753
mallomonas_big,1.144524562173605,0.26989018467800385,0.10392270441219685,0.433586114357111,0.2074487475100756,0.5356375340750555
nauplius,0.38369626260455786,0.3663520415312924,0.6070951110021718,0.5670220635111106,0.3840924781841081,0.9446153130988114
oocystaceae,7.874165795144607,3.158220129740028,0.5943030563553167,0.33115503134508045,0.3295240914461318,4.902228854773549
pandorina,0.04364639221828066,0.040822678706338454,0.1314884361157395,0.0818947157343769,0.06218878944704902,0.09069774858804244
paradileptus,0.14951082919693473,0.14880705332106875,0.37545019352174497,0.1422507037829936,0.03341850400739036,0.17043638744528583
pediastrum,0.05012371264840994,0.08559101691492503,0.021889102330345786,0.03111091907010559,0.009154598395232827,0.037370317992920815
pennate_diatom,1.972851379471894,2.5776779730872437,0.9181380710304128,1.707150833832857,0.705070485055624,0.47044274793313046
peridinium,0.20149082297429016,0.1029384939220467,0.02395746117201779,0.08456587185727064,0.04955131415917581,0.21812803536021108
phacotus,0.1549284194494617,0.12516069975972485,0.3117018182950321,0.23765275084903204,0.027847336040142355,0.4845095788404935
plankton_x,0.0005464885589784166,0.0005667250775787041,0.0005097248140953633,0.00035228302987678665,0.00021790633554316037,0.0008064659359551785
plankton_y,0.0588329064862133,0.019463835756183323,0.0099906678421496,0.03157112679065103,0.018050025557292914,0.020835229020405778
plankton_z,0.14227830072286313,0.1623022933644602,0.019437563466198984,0.1968758363253916,0.0052289542506704,0.20031744368391816
planktosphaeria,0.06348597951431195,0.007600295886788072,0.04086188089591999,0.03684079501944785,0.012017572945937242,0.02555341536893295
polyarthra,0.011925360863425527,0.0048419209819899715,0.0429254445873708,0.011645391705791229,0.05689772615255485,0.07630813294170138
protist_like_ciliate,0.4938960497042594,0.22355193263470519,0.08334369328105151,0.2465191507979223,0.07591034039065714,0.4657128555129701
rhodomonas,0.8735492878256765,0.4958351331824985,0.6746946753548512,0.4951456582918372,0.44368796159481516,0.7739486235613111
rotifer,0.464660452985355,0.2372212759253955,1.159932659308307,0.9191212170421889,0.7302729063050973,2.397638585835321
rotifer_long,0.0016467564131463423,0.0027875209346221656,0.0019324595350570465,0.00163596896279426,0.0013820355654035638,0.005511499478067585
rotifer_z,0.0021175997726210127,0.0016969953080124309,0.0015385943578527489,0.002269274297060454,0.0007786724136665322,0.006806836448803117
scenedesmus,0.09640441034993032,0.18530926517364554,0.0707938213594181,0.04418178400897521,0.019146491606693614,0.22884167529348104
snowella,0.014801411628252535,0.0027370711974509733,0.00034413543745310003,0.00020580946941828784,0.0004162092163415541,0.003300370250511945
staurastrum,0.14071494539941262,0.13448058132893054,0.10974577695979996,0.12302183863848892,0.12495794038533684,0.13587597238621704
strombidium,0.03825537916800426,0.024463544070751995,0.019778632267996935,0.03590875896539236,0.01850548235209769,0.06387829192198782
synchaeta,0.07499661482639185,0.005718760837994486,0.01966382084395495,0.11856740352339454,0.05893463294410428,0.040390088909620786
synedra,0.027306857748646326,0.023048197586810433,0.1126425895692586,0.10665080508935286,0.046362304242371165,0.1449592677853012
synedra_angustissima,0.31771641395046724,0.035415897755974236,0.038965372902146064,0.1145864447838736,0.02424076283073923,0.024049195314743567
synura,0.00515916287558342,0.009082753634320907,0.006178463902364105,0.02275091808891072,0.0022192527566330775,0.004872712053267349
tetraedron,0.07233141737002297,0.09304760444299902,0.019529537895379385,0.02503231227549202,0.015563807270439519,0.1021515419851692
tintinnid,0.041185584012525825,0.020665170764405057,0.016711939258418,0.031440800593359595,0.025105561751967233,0.01978201505607848
trichocerca,0.031770033346929336,0.025119593375217533,0.024588548900137713,0.0184271219449765,0.01634188062754803,0.08151021649850218
uroglena,0.224894775604531,0.17207329376606287,1.6701083773772287,0.3637428222974273,0.3412782917391718,12.995479166608098
vorticella_epistylis_like,0.09985580993229781,0.035308451864020554,0.01676010966567288,0.038444494433259216,0.03394978997553296,0.03177237089671122
