,h0,h1,h2,h3,h4,h5,h6
eudiaptomus,0.19818750505106383,0.1813953606037525,0.16067688743704903,0.21592242846739257,0.18741463607284622,0.2038076181957901,0.17878094105646644
fragilaria,0.2769743708325761,0.032374906137775036,0.007973894945981108,0.8028450552463191,1.4199591754478704,3.797710000311838,0.012186177553041062
gonium,0.05561050157114911,0.0007097301354396779,0.002209640852448135,0.008762082826003423,0.00439523589776921,0.04728472128660781,0.0011384405826682605
gymnodinium,0.38388363429102346,0.040897705836707356,0.4514335397096131,0.20474058348280652,0.14358015762333096,0.33124796648967225,0.33900448798117544
kellicottia,0.04743494979171332,0.06693666576691713,0.154482374835261,0.07603193297760379,0.08224277703168743,0.17508168841401475,0.15266311752907327
keratella_cochlearis,0.10830691614596785,0.11330356759439622,0.09068459743288615,0.16066095835980287,0.20123820161231432,0.18257864363253826,0.10315187941482959
keratella_quadrata,0.051404602388640294,0.13852838225075,0.07074597147908337,0.06590423244069889,0.2786320962568801,0.42715719256104484,0.1776605308539715
leptodora,0.030628689375085505,0.0039488042472728335,0.0030396955458358885,0.008057718779021074,0.03670840216265332,0.01352515431067101,0.033930414799946206
limnoraphis,0.037213878753335275,0.021126018955948504,0.002406559726562404,0.011368403579435523,0.007790282240826368,0.014624587062167701,0.08222046525185377
mallomonas_akrokomos,0.171087456901248,0.13887449868856766,0.2555411032170911,0.06342291207721462,0.06064506088388807,0.0907939280546778,0.07375164623327744
mallomonas_big,0.4815075603666477,0.1603922096056301,0.4634992904777376,0.4666138373600058,0.24577685865431909,0.413287434623204,0.45685162778545907
nauplius,0.973241522761144,0.7314407404565613,1.8174818725005213,0.6852213793590456,0.8878246142829218,1.5781019362677948,1.4813511076733306
oocystaceae,10.29389543936582,0.6379719165748547,0.8035879261163653,1.1024640372215246,0.825199437326593,0.6276871452460382,5.871291894773515
pandorina,0.04812106314541824,0.01231474750572038,0.02206313068269468,0.04943480492652941,0.044939937208968495,0.11861175882831643,0.018948418163980685
paradileptus,0.0654058921670748,0.016987549983771066,0.00835347896239756,0.0981181588299582,0.13580192055662357,0.12966274263572358,0.0430119147966877
pediastrum,0.04878346712232936,0.03214984865925923,0.00735116270962075,0.05588110839731096,0.012567890699575118,0.027187372875133956,0.052328027531372626
pennate_diatom,0.16335625622177663,0.00301700535655368,0.006908355547263418,0.060145734434440525,0.005874478241239472,0.6006054627238323,0.006438275332444612
peridinium,0.36705187383596427,0.02460782034776365,0.14015563015393898,0.09854691704526176,0.1158436874682947,0.13986077563216462,0.06740037175141951
phacotus,0.31853340298030747,0.04133058241048596,0.032435092423362975,0.13136447141485313,0.28261053776322764,0.7304463655208047,0.2275342334196421
plankton_x,0.001151813679847979,0.00035179047706145885,0.0006227950037468351,0.0004784411308130549,0.00046199753397549085,0.00029612029173708374,0.0006034594255658176
plankton_y,0.030104658848251094,0.00819948317649168,0.08976727616580986,0.04229584369646383,0.02708117231712946,0.02154285108713665,0.03462672416903711
plankton_z,0.17089800073241715,0.00669374813568013,0.028110268539508192,0.260867880672993,0.01972511570102495,0.15738266151998764,0.13824659338443326
planktosphaeria,0.011025006137606309,0.0029826691601667283,0.006906252775723611,0.013542804371313107,0.035277191675664926,0.038671264392542794,0.026419217837503322
polyarthra,0.03120054935655483,0.041637577568168355,0.11321558329547281,0.01119910790209294,0.045715575901681495,0.13751425254911084,0.041581541677110624
protist_like_ciliate,0.553683141751007,0.11626449470816477,0.27675732884004695,0.3934638373370834,0.13766069626429306,0.33422869918080295,0.6099590545605335
rhodomonas,1.27632954861851,0.41793806360604774,4.239255580586283,0.6763795152265577,0.7005616626800438,1.4000753756841096,2.8872797139444764
rotifer,1.0603251135713825,1.4492772188368335,1.9288020791124183,0.878160181557744,2.2836449036103397,3.9566871670058648,1.938483864508106
rotifer_long,0.007606498832686448,0.00243288372812575,0.0029577821626486866,0.002288746795652678,0.0014432733639022546,0.002588658929751076,0.0016708904912396808
rotifer_z,0.005133282447495023,0.0016079407605823672,0.004235514477838137,0.0024692885941233673,0.0032069916704148735,0.0030215489498679016,0.0028381430159496886
scenedesmus,0.21654850905580578,0.034184939508242425,0.016424038783766592,0.1681232112199179,0.05483242691525917,0.05576869158092329,0.07814051636518103
snowella,0.005347792723219564,0.0024387170434237437,0.0016828767140476192,0.0009714487870057311,0.0009437732180480765,0.00011114641127563038,0.01760227302119068
staurastrum,0.0912189838770267,0.11621041952037302,0.06715343224941267,0.13289055047528633,0.07259547251656795,0.08784324724748725,0.08794580437270062
strombidium,0.09173740616159837,0.02710707466951542,0.08397128691066177,0.040891704012876826,0.05591834214940686,0.09286577096597445,0.057015283457538514
synchaeta,0.013358169381181608,0.02942028671877623,0.13888814406237274,0.09782038207398519,0.04654284916069325,0.08348487348600657,0.0701208859496627
synedra,0.07888882842734837,0.05914274844064351,0.06092212745563494,0.11937651946147147,0.12226870508019216,0.09608287552304035,0.058978368903126216
synedra_angustissima,0.005035988050085394,0.0006666474563635676,0.019161955054249537,0.04953523638225998,0.00510667084275316,0.03449926264674824,0.021032191142045527
synura,0.00299022509801572,0.0037886639616092443,0.002067121544238541,0.020119485843542635,0.004388376207996535,0.006724012030143383,0.00522586100346701
tetraedron,0.18516722672781546,0.028759801146973116,0.04722888899855462,0.09488539951040573,0.02666215795380773,0.029494944066710153,0.07628627768310166
tintinnid,0.017756185261294702,0.009851167037953317,0.04378997979277208,0.03577478621574819,0.018751989007141256,0.03660647518246114,0.026563281732613082
trichocerca,0.10280985169964374,0.028458319565928206,0.03630796573221218,0.02809784212991272,0.060490478488398565,0.04220801740806064,0.03217326641817826
uroglena,1.0136078281056813,0.6600889587814063,0.08781172496145341,0.4198804481556153,18.36831347943801,0.08252201110779814,0.037324964310707594
vorticella_epistylis_like,0.03209842394566091,0.00614531271819921,0.042045324913711386,0.04156510095604667,0.016060854490066757,0.02201126219154356,0.015033774322405387
