,h0,h1,h2,h3,h4,h5
gonium,0.018248421195837132,0.05883651851301534,0.0012371309184062416,0.001604461965485194,0.014517570936562847,0.0006552287717185992
gymnodinium,0.12676931638401795,0.37217582222128887,0.12437131489694592,0.03655856447867208,0.13814773825905885,0.13242653974471627
kellicottia,0.05270860917818936,0.04856849188542601,0.03021531579162515,0.023212333052468205,0.03220092466252207,0.047420990105964546
keratella_cochlearis,0.11996993315554416,0.09043217039992138,0.06147151687711793,0.0768142017374067,0.14483822530633764,0.032698348077832846
keratella_quadrata,0.05218372101580048,0.034727480890753656,0.012634083048389838,0.02108641232914294,0.05935568908993456,0.018804614418590968
leptodora,0.0074096729498220465,0.01989020194140508,0.043057669301509977,0.012939874794215881,0.031607040384148695,0.005180203991459477
limnoraphis,0.0011497020099689103,0.013855723166285925,0.09888188879356846,0.002704503885200821,0.009292207883397418,0.004638264590896005
mallomonas_akrokomos,0.07818797957740381,0.18268247002123664,0.0707595577330055,0.10446873928750006,0.08020526243589518,0.23150122562825334
mallomonas_big,0.27408621562589636,0.7482403152921218,0.21238679776366554,0.17416279289306774,0.7600976375713159,0.4542694013735806
nauplius,0.2427666948428505,0.790702224518796,0.30010977690088125,0.27765272818637055,0.3575906058223034,0.3799099372416518
oocystaceae,0.7736176587733294,10.972359139302496,13.18417231530195,1.4196064785565268,3.610037665649954,0.5699385943888787
pandorina,0.09047107428580829,0.03609922398683986,0.025165870484430652,0.014540585545800214,0.025404224168603523,0.01027816398175876
paradileptus,0.1573104316921778,0.08363462484963187,0.15030270074088942,0.06486885754862254,0.2952393794959009,0.021794804568730234
pediastrum,0.04610126144570911,0.0407927440329513,0.05928362390998577,0.023225621998529705,0.016432172465925824,0.004501354994221868
pennate_diatom,1.1694142262503242,0.30607219565775984,0.04944931423519563,0.012864368826768365,0.0822908551413258,0.052129758748752246
peridinium,0.1877082237157918,0.27791166893877484,0.08556678508966302,0.04839959624708349,0.09503224822145127,0.0467344792864312
phacotus,0.10243256238879565,0.18721525636395805,0.04208011390189576,0.037971502949585456,0.10679125588481223,0.007262472089951629
plankton_x,0.00046449582298079386,0.0007928977036868948,0.00045880782931960213,0.000395861344008774,0.0004486110668086426,0.00020806953221523755
plankton_y,0.03698293129884752,0.06072944893726105,0.029829319102361064,0.017299913034516785,0.04664111918314479,0.08761280616828979
plankton_z,0.02903150221045755,0.23236999387214377,0.025345939355869866,0.015993335699242644,0.09667819736490928,0.00617307889962581
planktosphaeria,0.01114336343132158,0.024256287062981226,0.0036576178716615343,0.006870078995176313,0.01871482252956741,0.011501533422974495
polyarthra,0.004787596585626787,0.02779515344483608,0.002910807723647854,0.005173839333856896,0.004889540606351843,0.015397485184409322
protist_like_ciliate,0.18113033697991265,0.4313329806040822,0.181241031937165,0.06308434761220903,0.14644789472681274,0.03414183830093114
rhodomonas,0.3102171625026887,1.2581746014441877,0.5753311237985678,0.21922296710808042,0.4282741952846496,1.3927229676016173
rotifer,0.24237863941047738,0.7064108572595764,0.14586658231510588,0.22527291338417735,0.44182522790955314,0.21084691034623507
rotifer_long,0.002566231261210585,0.006511289031363755,0.0012642505679610458,0.0016499572407456566,0.001745103748111691,0.0011768527656016725
rotifer_z,0.001440573107765571,0.0035924014110057098,0.000914277100368573,0.001202510013045887,0.002003145116015587,0.00034449388782737734
scenedesmus,0.07539350622577098,0.392082924496997,0.13446691531064195,0.08488487150273413,0.18857612851231764,0.03855099742013149
snowella,0.00023393707850961564,0.008816660378712461,0.013155719886947602,0.0008165852686881672,0.0024142497307010624,0.00030663708066106703
staurastrum,0.12333798907602478,0.07223367004227459,0.05527950362544989,0.06800811160846257,0.0831664851597887,0.04797104045643568
strombidium,0.034814329270119994,0.07250458675828249,0.01835156799369542,0.014208724559550403,0.03168388575316675,0.026140855712738168
synchaeta,0.021292690575811006,0.03924054097838252,0.006109269479881719,0.01170385789742639,0.12606771650787693,0.2686122832810949
synedra,0.04320746528911912,0.08928318802080261,0.01861771256670984,0.03914087429791303,0.16876752579992194,0.0438221165969565
synedra_angustissima,0.041758877150431785,0.05108538662877137,0.01962213933670658,0.00660731611492793,0.1894430241892143,0.24476242174872864
synura,0.00524964271812445,0.0027601026532708527,0.004083813127992286,0.00673399267406425,0.01448742421576802,0.002048847725785086
tetraedron,0.04384754135806238,0.28812958569250335,0.08160615440583116,0.046454314686300124,0.0743426971307055,0.034489532584283916
tintinnid,0.03378796083605385,0.02804469673473445,0.02390271146046831,0.013038308860149435,0.020409540938859144,0.04429351969493504
trichocerca,0.025120408638044624,0.0861340295899907,0.024257339619025653,0.022789901572333453,0.04320077307603078,0.017581518298759303
uroglena,0.12534707753099134,1.1462581583351266,0.26475344662325323,4.929430756750508,10.182955349654454,0.144302257844776
vorticella_epistylis_like,0.050654770599187604,0.06798887392065106,0.03536794725146784,0.018647674194056246,0.04534364943387411,0.08459326647237386
